week_start,week_end,snow_km2,snow_pct,altitude_class
2016-10-01,2016-10-08,0.0,0.0,1200–1800 m
2016-10-08,2016-10-15,0.0,0.0,1200–1800 m
2016-10-15,2016-10-22,0.0,0.0,1200–1800 m
2016-10-22,2016-10-29,0.0,0.0,1200–1800 m
2016-10-29,2016-11-05,0.0,0.0,1200–1800 m
2016-11-05,2016-11-12,0.0,0.0,1200–1800 m
2016-11-12,2016-11-19,0.0,0.0,1200–1800 m
2016-11-19,2016-11-26,0.0,0.0,1200–1800 m
2016-11-26,2016-12-03,0.0,0.0,1200–1800 m
2016-12-03,2016-12-10,0.0,0.0,1200–1800 m
2016-12-10,2016-12-17,0.0,0.0,1200–1800 m
2016-12-17,2016-12-24,0.0,0.0,1200–1800 m
2016-12-24,2016-12-31,0.0,0.0,1200–1800 m
2016-12-31,2017-01-07,0.0,0.0,1200–1800 m
2017-01-07,2017-01-14,110.15934710698528,4.7511839419672475,1200–1800 m
2017-01-14,2017-01-21,0.0,0.0,1200–1800 m
2017-01-21,2017-01-28,0.0,0.0,1200–1800 m
2017-01-28,2017-02-04,0.0,0.0,1200–1800 m
2017-02-04,2017-02-11,0.0,0.0,1200–1800 m
2017-02-11,2017-02-18,0.0,0.0,1200–1800 m
2017-02-18,2017-02-25,0.0,0.0,1200–1800 m
2017-02-25,2017-03-04,0.0,0.0,1200–1800 m
2017-03-04,2017-03-11,0.0,0.0,1200–1800 m
2017-03-11,2017-03-18,0.0,0.0,1200–1800 m
2017-03-18,2017-03-25,0.0,0.0,1200–1800 m
2017-03-25,2017-04-01,0.0,0.0,1200–1800 m
2017-04-01,2017-04-08,0.61927096875,0.0267092204131711,1200–1800 m
2017-04-08,2017-04-15,0.0,0.0,1200–1800 m
2017-04-15,2017-04-22,0.7048915718137254,0.0304020458071238,1200–1800 m
2017-04-22,2017-04-29,0.0,0.0,1200–1800 m
2017-04-29,2017-05-06,0.0,0.0,1200–1800 m
2017-05-06,2017-05-13,0.0,0.0,1200–1800 m
2017-05-13,2017-05-20,1.5135963885825163,0.0652815675193563,1200–1800 m
2017-05-20,2017-05-27,0.0,0.0,1200–1800 m
2017-05-27,2017-06-03,0.134990653247549,0.0058221607232524,1200–1800 m
2017-06-03,2017-06-10,0.0,0.0,1200–1800 m
2017-06-10,2017-06-17,0.0,0.0,1200–1800 m
2017-06-17,2017-06-24,0.067385906862745,0.0029063610761076,1200–1800 m
2017-06-24,2017-07-01,0.0,0.0,1200–1800 m
2017-07-01,2017-07-08,0.0,0.0,1200–1800 m
2017-07-08,2017-07-15,0.0,0.0,1200–1800 m
2017-07-15,2017-07-22,0.1299909815870098,0.0056065243716172,1200–1800 m
2017-07-22,2017-07-29,0.0,0.0,1200–1800 m
2017-07-29,2017-08-05,0.0,0.0,1200–1800 m
2017-08-05,2017-08-12,0.0,0.0,1200–1800 m
2017-08-12,2017-08-19,0.0,0.0,1200–1800 m
2017-08-19,2017-08-26,0.0,0.0,1200–1800 m
2017-08-26,2017-09-02,0.5478951640216502,0.0236307746327965,1200–1800 m
2017-09-02,2017-09-09,0.0,0.0,1200–1800 m
2017-09-09,2017-09-16,0.0,0.0,1200–1800 m
2017-09-16,2017-09-23,0.0,0.0,1200–1800 m
2017-09-23,2017-09-30,0.0,0.0,1200–1800 m
2017-09-30,2017-10-07,0.0,0.0,1200–1800 m
2017-10-07,2017-10-14,0.0,0.0,1200–1800 m
2017-10-14,2017-10-21,0.0,0.0,1200–1800 m
2017-10-21,2017-10-28,0.0,0.0,1200–1800 m
2017-10-28,2017-11-04,0.0,0.0,1200–1800 m
2017-11-04,2017-11-11,0.0,0.0,1200–1800 m
2017-11-11,2017-11-18,0.0,0.0,1200–1800 m
2017-11-18,2017-11-25,0.0,0.0,1200–1800 m
2017-11-25,2017-12-02,0.205995578125,0.0088846104176092,1200–1800 m
2017-12-02,2017-12-09,406.5420936801273,17.534202207560867,1200–1800 m
2017-12-09,2017-12-16,0.0,0.0,1200–1800 m
2017-12-16,2017-12-23,7.6146564453125,0.3284209136736253,1200–1800 m
2017-12-23,2017-12-30,0.4165625625,0.0179663860557614,1200–1800 m
2017-12-30,2018-01-06,0.0,0.0,1200–1800 m
2018-01-06,2018-01-13,68.18261972435663,2.940723383563706,1200–1800 m
2018-01-13,2018-01-20,32.573112481770835,1.4048816830130704,1200–1800 m
2018-01-20,2018-01-27,164.7862076957108,7.107246043326401,1200–1800 m
2018-01-27,2018-02-03,290.15372403210785,12.514359884363644,1200–1800 m
2018-02-03,2018-02-10,0.0,0.0,1200–1800 m
2018-02-10,2018-02-17,0.0,0.0,1200–1800 m
2018-02-17,2018-02-24,0.0,0.0,1200–1800 m
2018-02-24,2018-03-03,2.68175409375,0.1156643291844816,1200–1800 m
2018-03-03,2018-03-10,0.0,0.0,1200–1800 m
2018-03-10,2018-03-17,0.0,0.0,1200–1800 m
2018-03-17,2018-03-24,0.0,0.0,1200–1800 m
2018-03-24,2018-03-31,0.0,0.0,1200–1800 m
2018-03-31,2018-04-07,0.0,0.0,1200–1800 m
2018-04-07,2018-04-14,0.41168753125,0.0177561254578197,1200–1800 m
2018-04-14,2018-04-21,0.0,0.0,1200–1800 m
2018-04-21,2018-04-28,0.4134671875,0.017832882214457,1200–1800 m
2018-04-28,2018-05-05,0.0,0.0,1200–1800 m
2018-05-05,2018-05-12,0.0,0.0,1200–1800 m
2018-05-12,2018-05-19,0.0,0.0,1200–1800 m
2018-05-19,2018-05-26,0.0,0.0,1200–1800 m
2018-05-26,2018-06-02,0.8592886458333334,0.0370612074491791,1200–1800 m
2018-06-02,2018-06-09,0.0,0.0,1200–1800 m
2018-06-09,2018-06-16,0.0,0.0,1200–1800 m
2018-06-16,2018-06-23,0.205518359375,0.0088640279239639,1200–1800 m
2018-06-23,2018-06-30,0.0,0.0,1200–1800 m
2018-06-30,2018-07-07,0.0,0.0,1200–1800 m
2018-07-07,2018-07-14,0.0,0.0,1200–1800 m
2018-07-14,2018-07-21,0.0,0.0,1200–1800 m
2018-07-21,2018-07-28,0.0,0.0,1200–1800 m
2018-07-28,2018-08-04,0.0,0.0,1200–1800 m
2018-08-04,2018-08-11,0.0,0.0,1200–1800 m
2018-08-11,2018-08-18,0.0,0.0,1200–1800 m
2018-08-18,2018-08-25,0.0,0.0,1200–1800 m
2018-08-25,2018-09-01,0.0,0.0,1200–1800 m
2018-09-01,2018-09-08,0.0,0.0,1200–1800 m
2018-09-08,2018-09-15,0.41337059375,0.01782871611611,1200–1800 m
2018-09-15,2018-09-22,0.0,0.0,1200–1800 m
2018-09-22,2018-09-29,0.0,0.0,1200–1800 m
2018-09-29,2018-10-06,0.0,0.0,1200–1800 m
2018-10-06,2018-10-13,0.0,0.0,1200–1800 m
2018-10-13,2018-10-20,0.0,0.0,1200–1800 m
2018-10-20,2018-10-27,0.0,0.0,1200–1800 m
2018-10-27,2018-11-03,0.0,0.0,1200–1800 m
2018-11-03,2018-11-10,1.24033540625,0.0534957933175217,1200–1800 m
2018-11-10,2018-11-17,33.52561226668198,1.4459630964532026,1200–1800 m
2018-11-17,2018-11-24,2.0685948046875,0.0892187061432293,1200–1800 m
2018-11-24,2018-12-01,0.0,0.0,1200–1800 m
2018-12-01,2018-12-08,0.0,0.0,1200–1800 m
2018-12-08,2018-12-15,180.56090638817403,7.787610416258042,1200–1800 m
2018-12-15,2018-12-22,0.0,0.0,1200–1800 m
2018-12-22,2018-12-29,5.232743006510416,0.225688742697688,1200–1800 m
2018-12-29,2019-01-05,411.6536498896292,17.754664151271026,1200–1800 m
2019-01-05,2019-01-12,1648.1956899590518,71.08684919626319,1200–1800 m
2019-01-12,2019-01-19,514.4302435625304,22.187429180229852,1200–1800 m
2019-01-19,2019-01-26,1885.6063189848803,81.32639398209403,1200–1800 m
2019-01-26,2019-02-02,1083.496530146752,46.73131650109469,1200–1800 m
2019-02-02,2019-02-09,554.7936624184283,23.92830757636624,1200–1800 m
2019-02-09,2019-02-16,358.78183545327835,15.474297370513906,1200–1800 m
2019-02-16,2019-02-23,376.82533482573535,16.25251534952985,1200–1800 m
2019-02-23,2019-03-02,317.959571373223,13.713628932786698,1200–1800 m
2019-03-02,2019-03-09,135.84413497170647,5.858971477574022,1200–1800 m
2019-03-09,2019-03-16,247.295516569041,10.665880999659798,1200–1800 m
2019-03-16,2019-03-23,217.2802054794697,9.371317553097036,1200–1800 m
2019-03-23,2019-03-30,0.0,0.0,1200–1800 m
2019-03-30,2019-04-06,0.0,0.0,1200–1800 m
2019-04-06,2019-04-13,13.1186983515625,0.5658108057496248,1200–1800 m
2019-04-13,2019-04-20,0.0,0.0,1200–1800 m
2019-04-20,2019-04-27,17.59318154427083,0.7587957248881851,1200–1800 m
2019-04-27,2019-05-04,2.4774115390625,0.1068510138373153,1200–1800 m
2019-05-04,2019-05-11,0.0,0.0,1200–1800 m
2019-05-11,2019-05-18,0.0,0.0,1200–1800 m
2019-05-18,2019-05-25,0.0,0.0,1200–1800 m
2019-05-25,2019-06-01,0.0,0.0,1200–1800 m
2019-06-01,2019-06-08,0.0,0.0,1200–1800 m
2019-06-08,2019-06-15,0.0,0.0,1200–1800 m
2019-06-15,2019-06-22,0.0,0.0,1200–1800 m
2019-06-22,2019-06-29,0.0,0.0,1200–1800 m
2019-06-29,2019-07-06,0.0,0.0,1200–1800 m
2019-07-06,2019-07-13,0.0,0.0,1200–1800 m
2019-07-13,2019-07-20,0.0,0.0,1200–1800 m
2019-07-20,2019-07-27,0.0,0.0,1200–1800 m
2019-07-27,2019-08-03,0.0,0.0,1200–1800 m
2019-08-03,2019-08-10,0.0,0.0,1200–1800 m
2019-08-10,2019-08-17,0.0,0.0,1200–1800 m
2019-08-17,2019-08-24,0.0,0.0,1200–1800 m
2019-08-24,2019-08-31,0.0,0.0,1200–1800 m
2019-08-31,2019-09-07,0.0,0.0,1200–1800 m
2019-09-07,2019-09-14,0.0,0.0,1200–1800 m
2019-09-14,2019-09-21,0.0,0.0,1200–1800 m
2019-09-21,2019-09-28,0.0,0.0,1200–1800 m
2019-09-28,2019-10-05,0.0,0.0,1200–1800 m
2019-10-05,2019-10-12,0.0,0.0,1200–1800 m
2019-10-12,2019-10-19,0.0,0.0,1200–1800 m
2019-10-19,2019-10-26,0.1528232459558823,0.0065912822762078,1200–1800 m
2019-10-26,2019-11-02,62.48837079865197,2.695129843225296,1200–1800 m
2019-11-02,2019-11-09,72.49096197331932,3.126542626754124,1200–1800 m
2019-11-09,2019-11-16,0.0,0.0,1200–1800 m
2019-11-16,2019-11-23,0.0,0.0,1200–1800 m
2019-11-23,2019-11-30,0.0,0.0,1200–1800 m
2019-11-30,2019-12-07,14.9020790390625,0.6427281977584525,1200–1800 m
2019-12-07,2019-12-14,0.0,0.0,1200–1800 m
2019-12-14,2019-12-21,0.0,0.0,1200–1800 m
2019-12-21,2019-12-28,0.0,0.0,1200–1800 m
2019-12-28,2020-01-04,263.42070250117956,11.361361923195108,1200–1800 m
2020-01-04,2020-01-11,552.7220221996016,23.83895752119876,1200–1800 m
2020-01-11,2020-01-18,1025.7170015547488,44.23927950532209,1200–1800 m
2020-01-18,2020-01-25,818.850775469087,35.31711795184972,1200–1800 m
2020-01-25,2020-02-01,1547.5099408221072,66.74426250663983,1200–1800 m
2020-02-01,2020-02-08,317.65485675499383,13.70048656004181,1200–1800 m
2020-02-08,2020-02-15,261.13654357714466,11.262845914469713,1200–1800 m
2020-02-15,2020-02-22,420.3105131105084,18.128035550094797,1200–1800 m
2020-02-22,2020-02-29,126.05384930468752,5.436715452370483,1200–1800 m
2020-02-29,2020-03-07,724.6584775447765,31.25459447919016,1200–1800 m
2020-03-07,2020-03-14,52.83842602734375,2.2789267352513285,1200–1800 m
2020-03-14,2020-03-21,18.2798891171875,0.7884134929573834,1200–1800 m
2020-03-21,2020-03-28,209.6306310041816,9.041390621208322,1200–1800 m
2020-03-28,2020-04-04,0.0,0.0,1200–1800 m
2020-04-04,2020-04-11,4.2221583671875,0.1821021235278533,1200–1800 m
2020-04-11,2020-04-18,0.0,0.0,1200–1800 m
2020-04-18,2020-04-25,0.0,0.0,1200–1800 m
2020-04-25,2020-05-02,74.75101229299646,3.22401882890027,1200–1800 m
2020-05-02,2020-05-09,0.0145079459558823,0.0006257291974467956,1200–1800 m
2020-05-09,2020-05-16,0.0,0.0,1200–1800 m
2020-05-16,2020-05-23,0.0,0.0,1200–1800 m
2020-05-23,2020-05-30,0.0,0.0,1200–1800 m
2020-05-30,2020-06-06,0.0,0.0,1200–1800 m
2020-06-06,2020-06-13,0.0,0.0,1200–1800 m
2020-06-13,2020-06-20,0.0,0.0,1200–1800 m
2020-06-20,2020-06-27,0.0,0.0,1200–1800 m
2020-06-27,2020-07-04,0.0,0.0,1200–1800 m
2020-07-04,2020-07-11,0.0,0.0,1200–1800 m
2020-07-11,2020-07-18,0.0,0.0,1200–1800 m
2020-07-18,2020-07-25,0.0,0.0,1200–1800 m
2020-07-25,2020-08-01,0.0,0.0,1200–1800 m
2020-08-01,2020-08-08,0.0,0.0,1200–1800 m
2020-08-08,2020-08-15,0.0,0.0,1200–1800 m
2020-08-15,2020-08-22,0.0,0.0,1200–1800 m
2020-08-22,2020-08-29,0.0,0.0,1200–1800 m
2020-08-29,2020-09-05,0.0,0.0,1200–1800 m
2020-09-05,2020-09-12,0.0,0.0,1200–1800 m
2020-09-12,2020-09-19,0.0,0.0,1200–1800 m
2020-09-19,2020-09-26,0.0,0.0,1200–1800 m
2020-09-26,2020-10-03,0.0,0.0,1200–1800 m
2020-10-03,2020-10-10,0.0,0.0,1200–1800 m
2020-10-10,2020-10-17,0.0,0.0,1200–1800 m
2020-10-17,2020-10-24,0.0,0.0,1200–1800 m
2020-10-24,2020-10-31,0.0,0.0,1200–1800 m
2020-10-31,2020-11-07,1.7296639328124996,0.0746005828683561,1200–1800 m
2020-11-07,2020-11-14,0.0,0.0,1200–1800 m
2020-11-14,2020-11-21,0.1032028671875,0.0044511502493748,1200–1800 m
2020-11-21,2020-11-28,0.723668921875,0.0312119148416342,1200–1800 m
2020-11-28,2020-12-05,0.0,0.0,1200–1800 m
2020-12-05,2020-12-12,0.0,0.0,1200–1800 m
2020-12-12,2020-12-19,0.0,0.0,1200–1800 m
2020-12-19,2020-12-26,0.0,0.0,1200–1800 m
2020-12-26,2021-01-02,0.0,0.0,1200–1800 m
2021-01-02,2021-01-09,0.0,0.0,1200–1800 m
2021-01-09,2021-01-16,80.78264098545608,3.4841635931905977,1200–1800 m
2021-01-16,2021-01-23,156.9236268103554,6.768132123119167,1200–1800 m
2021-01-23,2021-01-30,830.4683700804688,35.81818599928718,1200–1800 m
2021-01-30,2021-02-06,316.74972330274204,13.661448061388588,1200–1800 m
2021-02-06,2021-02-13,39.33318582552083,1.6964443398446594,1200–1800 m
2021-02-13,2021-02-20,22.190917358854175,0.9570965422526964,1200–1800 m
2021-02-20,2021-02-27,1181.601320425061,50.96258617036463,1200–1800 m
2021-02-27,2021-03-06,23.273393721354168,1.0037838588185273,1200–1800 m
2021-03-06,2021-03-13,114.8324563963454,4.952735625031442,1200–1800 m
2021-03-13,2021-03-20,5.6256418515625,0.242634510192261,1200–1800 m
2021-03-20,2021-03-27,1.547816015625,0.0667574635442888,1200–1800 m
2021-03-27,2021-04-03,31.297468559895833,1.349863029794343,1200–1800 m
2021-04-03,2021-04-10,0.0,0.0,1200–1800 m
2021-04-10,2021-04-17,6.828949897135417,0.2945333096451447,1200–1800 m
2021-04-17,2021-04-24,0.0,0.0,1200–1800 m
2021-04-24,2021-05-01,0.0,0.0,1200–1800 m
2021-05-01,2021-05-08,0.0,0.0,1200–1800 m
2021-05-08,2021-05-15,0.0,0.0,1200–1800 m
2021-05-15,2021-05-22,0.0,0.0,1200–1800 m
2021-05-22,2021-05-29,0.0,0.0,1200–1800 m
2021-05-29,2021-06-05,0.0,0.0,1200–1800 m
2021-06-05,2021-06-12,0.0,0.0,1200–1800 m
2021-06-12,2021-06-19,0.0,0.0,1200–1800 m
2021-06-19,2021-06-26,0.0,0.0,1200–1800 m
2021-06-26,2021-07-03,0.0,0.0,1200–1800 m
2021-07-03,2021-07-10,0.0,0.0,1200–1800 m
2021-07-10,2021-07-17,0.0,0.0,1200–1800 m
2021-07-17,2021-07-24,0.0,0.0,1200–1800 m
2021-07-24,2021-07-31,0.0,0.0,1200–1800 m
2021-07-31,2021-08-07,0.0,0.0,1200–1800 m
2021-08-07,2021-08-14,0.0,0.0,1200–1800 m
2021-08-14,2021-08-21,0.0,0.0,1200–1800 m
2021-08-21,2021-08-28,0.0,0.0,1200–1800 m
2021-08-28,2021-09-04,0.0,0.0,1200–1800 m
2021-09-04,2021-09-11,0.0,0.0,1200–1800 m
2021-09-11,2021-09-18,0.0,0.0,1200–1800 m
2021-09-18,2021-09-25,0.0,0.0,1200–1800 m
2021-10-01,2021-10-08,0.0,0.0,1200–1800 m
2021-10-08,2021-10-15,0.0,0.0,1200–1800 m
2021-10-15,2021-10-22,1.65526734375,0.0713918503497474,1200–1800 m
2021-10-22,2021-10-29,0.0,0.0,1200–1800 m
2021-10-29,2021-11-05,0.0,0.0,1200–1800 m
2021-11-05,2021-11-12,0.0,0.0,1200–1800 m
2021-11-12,2021-11-19,0.0,0.0,1200–1800 m
2021-11-19,2021-11-26,84.29218785430454,3.6355307096883034,1200–1800 m
2021-11-26,2021-12-03,342.67704829827255,14.779696248329044,1200–1800 m
2021-12-03,2021-12-10,0.0,0.0,1200–1800 m
2021-12-10,2021-12-17,0.7223499765625,0.0311550285949955,1200–1800 m
2021-12-17,2021-12-24,974.4082447485448,42.02632756050722,1200–1800 m
2021-12-24,2021-12-31,291.7577033878677,12.583539678529746,1200–1800 m
2021-12-31,2022-01-07,97.49278301514136,4.20487373322372,1200–1800 m
2022-01-07,2022-01-14,15.635722444010415,0.6743703130783034,1200–1800 m
2022-01-14,2022-01-21,1603.2379047651502,69.14781530863284,1200–1800 m
2022-01-21,2022-01-28,1715.429854966468,73.98666563058332,1200–1800 m
2022-01-28,2022-02-04,1903.4931749422797,82.09785591454848,1200–1800 m
2022-02-04,2022-02-11,1219.5818562803922,52.600690578226704,1200–1800 m
2022-02-11,2022-02-18,502.2752045333182,21.663181099914965,1200–1800 m
2022-02-18,2022-02-25,403.7167299104933,17.412343978322596,1200–1800 m
2022-02-25,2022-03-04,131.78205704353553,5.683773639803599,1200–1800 m
2022-03-04,2022-03-11,0.0,0.0,1200–1800 m
2022-03-11,2022-03-18,1636.45392112502,70.5804255018638,1200–1800 m
2022-03-18,2022-03-25,0.0,0.0,1200–1800 m
2022-03-25,2022-04-01,1034.1679706180496,44.603770668006824,1200–1800 m
2022-04-01,2022-04-08,0.0,0.0,1200–1800 m
2022-04-08,2022-04-15,41.92795151953125,1.808356850424236,1200–1800 m
2022-04-15,2022-04-22,15.989603098958334,0.6896332220308092,1200–1800 m
2022-04-22,2022-04-29,0.412876015625,0.01780738491084,1200–1800 m
2022-04-29,2022-05-06,0.0,0.0,1200–1800 m
2022-05-06,2022-05-13,0.0,0.0,1200–1800 m
2022-05-13,2022-05-20,0.0,0.0,1200–1800 m
2022-05-20,2022-05-27,0.0,0.0,1200–1800 m
2022-05-27,2022-06-03,0.0,0.0,1200–1800 m
2022-06-03,2022-06-10,0.0,0.0,1200–1800 m
2022-06-10,2022-06-17,0.0,0.0,1200–1800 m
2022-06-17,2022-06-24,0.0,0.0,1200–1800 m
2022-06-24,2022-07-01,0.0,0.0,1200–1800 m
2022-07-01,2022-07-08,0.0,0.0,1200–1800 m
2022-07-08,2022-07-15,0.0,0.0,1200–1800 m
2022-07-15,2022-07-22,0.0,0.0,1200–1800 m
2022-07-22,2022-07-29,0.0,0.0,1200–1800 m
2022-07-29,2022-08-05,0.0,0.0,1200–1800 m
2022-08-05,2022-08-12,0.0,0.0,1200–1800 m
2022-08-12,2022-08-19,0.0,0.0,1200–1800 m
2022-08-19,2022-08-26,0.0,0.0,1200–1800 m
2022-08-26,2022-09-02,0.0,0.0,1200–1800 m
2022-09-02,2022-09-09,0.0,0.0,1200–1800 m
2022-09-09,2022-09-16,0.0,0.0,1200–1800 m
2022-09-16,2022-09-23,0.0,0.0,1200–1800 m
2022-09-23,2022-09-30,0.0,0.0,1200–1800 m
2022-09-30,2022-10-07,0.0,0.0,1200–1800 m
2022-10-07,2022-10-14,0.0,0.0,1200–1800 m
2022-10-14,2022-10-21,0.0,0.0,1200–1800 m
2022-10-21,2022-10-28,0.0,0.0,1200–1800 m
2022-10-28,2022-11-04,0.0,0.0,1200–1800 m
2022-11-04,2022-11-11,0.0,0.0,1200–1800 m
2022-11-11,2022-11-18,0.0,0.0,1200–1800 m
2022-11-18,2022-11-25,0.0,0.0,1200–1800 m
2022-11-25,2022-12-02,0.8285685625,0.0357362471034403,1200–1800 m
2022-12-02,2022-12-09,0.0,0.0,1200–1800 m
2022-12-09,2022-12-16,0.0,0.0,1200–1800 m
2022-12-16,2022-12-23,0.0,0.0,1200–1800 m
2022-12-23,2022-12-30,0.0703508867647058,0.0030342409634563,1200–1800 m
2022-12-30,2023-01-06,1.5403666276041663,0.0664361706747178,1200–1800 m
2023-01-06,2023-01-13,0.1031058359375,0.0044469652816079,1200–1800 m
2023-01-13,2023-01-20,0.0,0.0,1200–1800 m
2023-01-20,2023-01-27,0.878132046875,0.0378739252692499,1200–1800 m
2023-01-27,2023-02-03,0.3102530546875,0.0133812460775202,1200–1800 m
2023-02-03,2023-02-10,1442.9653148232196,62.23524206207885,1200–1800 m
2023-02-10,2023-02-17,1726.8954519702668,74.48117800561229,1200–1800 m
2023-02-17,2023-02-24,1448.2492840063574,62.463140195029766,1200–1800 m
2023-02-24,2023-03-03,448.2525009917129,19.33317635397855,1200–1800 m
2023-03-03,2023-03-10,4.95892590625,0.213878983072571,1200–1800 m
2023-03-10,2023-03-17,37.52300334652158,1.6183709838188738,1200–1800 m
2023-03-17,2023-03-24,6.9276746171875,0.2987913169491561,1200–1800 m
2023-03-24,2023-03-31,2.0650987421875,0.0890679206089434,1200–1800 m
2023-03-31,2023-04-07,70.34437451156995,3.0339600893105527,1200–1800 m
2023-04-07,2023-04-14,0.0,0.0,1200–1800 m
2023-04-14,2023-04-21,104.13805582144715,4.491485031097957,1200–1800 m
2023-04-21,2023-04-28,0.0,0.0,1200–1800 m
2023-04-28,2023-05-05,0.0,0.0,1200–1800 m
2023-05-05,2023-05-12,0.0,0.0,1200–1800 m
2023-05-12,2023-05-19,0.0,0.0,1200–1800 m
2023-05-19,2023-05-26,0.0,0.0,1200–1800 m
2023-05-26,2023-06-02,0.0,0.0,1200–1800 m
2023-06-02,2023-06-09,0.0,0.0,1200–1800 m
2023-06-09,2023-06-16,0.0,0.0,1200–1800 m
2023-06-16,2023-06-23,0.0,0.0,1200–1800 m
2023-06-23,2023-06-30,0.0,0.0,1200–1800 m
2023-06-30,2023-07-07,0.0,0.0,1200–1800 m
2023-07-07,2023-07-14,0.0,0.0,1200–1800 m
2023-07-14,2023-07-21,0.0,0.0,1200–1800 m
2023-07-21,2023-07-28,0.0,0.0,1200–1800 m
2023-07-28,2023-08-04,0.0,0.0,1200–1800 m
2023-08-04,2023-08-11,0.0,0.0,1200–1800 m
2023-08-11,2023-08-18,0.0,0.0,1200–1800 m
2023-08-18,2023-08-25,0.0,0.0,1200–1800 m
2023-08-25,2023-09-01,0.0,0.0,1200–1800 m
2023-09-01,2023-09-08,0.0,0.0,1200–1800 m
2023-09-08,2023-09-15,0.0,0.0,1200–1800 m
2023-09-15,2023-09-22,0.0,0.0,1200–1800 m
2023-09-22,2023-09-29,0.0,0.0,1200–1800 m
2023-09-29,2023-10-06,0.0,0.0,1200–1800 m
2023-10-06,2023-10-13,0.0,0.0,1200–1800 m
2023-10-13,2023-10-20,0.0,0.0,1200–1800 m
2023-10-20,2023-10-27,0.0,0.0,1200–1800 m
2023-10-27,2023-11-03,0.618656578125,0.0266827216824846,1200–1800 m
2023-11-03,2023-11-10,0.0,0.0,1200–1800 m
2023-11-10,2023-11-17,0.0,0.0,1200–1800 m
2023-11-17,2023-11-24,0.0,0.0,1200–1800 m
2023-11-24,2023-12-01,0.0,0.0,1200–1800 m
2023-12-01,2023-12-08,0.0,0.0,1200–1800 m
2023-12-08,2023-12-15,0.0,0.0,1200–1800 m
2023-12-15,2023-12-22,0.0,0.0,1200–1800 m
2023-12-22,2023-12-29,0.0,0.0,1200–1800 m
2023-12-29,2024-01-05,0.0,0.0,1200–1800 m
2024-01-05,2024-01-12,0.0,0.0,1200–1800 m
2024-01-12,2024-01-19,49.7150997890625,2.1442173541723455,1200–1800 m
2024-01-19,2024-01-26,39.10954709505208,1.6867987784564535,1200–1800 m
2024-01-26,2024-02-02,0.0,0.0,1200–1800 m
2024-02-02,2024-02-09,54.71434049908088,2.359835118867341,1200–1800 m
2024-02-09,2024-02-16,277.7370604223192,11.97882790904844,1200–1800 m
2024-02-16,2024-02-23,21.1612575390625,0.912687208592322,1200–1800 m
2024-02-23,2024-03-01,31.552210940104167,1.360850094786739,1200–1800 m
2024-03-01,2024-03-08,19.50457649609375,0.8412343852502387,1200–1800 m
2024-03-08,2024-03-15,9.0893435703125,0.392024320662968,1200–1800 m
2024-03-15,2024-03-22,0.0,0.0,1200–1800 m
2024-03-22,2024-03-29,0.2064165,0.0089027648212604,1200–1800 m
2024-03-29,2024-04-05,0.4128894921875,0.0178079661563632,1200–1800 m
2024-04-05,2024-04-12,0.0,0.0,1200–1800 m
2024-04-12,2024-04-19,0.0,0.0,1200–1800 m
2024-04-19,2024-04-26,0.0,0.0,1200–1800 m
2024-04-26,2024-05-03,0.0,0.0,1200–1800 m
2024-05-03,2024-05-10,0.0,0.0,1200–1800 m
2024-05-10,2024-05-17,0.0,0.0,1200–1800 m
2024-05-17,2024-05-24,0.0,0.0,1200–1800 m
2024-05-24,2024-05-31,0.0,0.0,1200–1800 m
2024-05-31,2024-06-07,0.0,0.0,1200–1800 m
2024-06-07,2024-06-14,0.0,0.0,1200–1800 m
2024-06-14,2024-06-21,0.0,0.0,1200–1800 m
2024-06-21,2024-06-28,0.0,0.0,1200–1800 m
2024-06-28,2024-07-05,0.0,0.0,1200–1800 m
2024-07-05,2024-07-12,0.0,0.0,1200–1800 m
2024-07-12,2024-07-19,0.0,0.0,1200–1800 m
2024-07-19,2024-07-26,0.0,0.0,1200–1800 m
2024-07-26,2024-08-02,0.0,0.0,1200–1800 m
2024-08-02,2024-08-09,0.0,0.0,1200–1800 m
2024-08-09,2024-08-16,0.0,0.0,1200–1800 m
2024-08-16,2024-08-23,0.0,0.0,1200–1800 m
2024-08-23,2024-08-30,0.0,0.0,1200–1800 m
2024-08-30,2024-09-06,0.0,0.0,1200–1800 m
2024-09-06,2024-09-13,0.0,0.0,1200–1800 m
2024-09-13,2024-09-20,0.0,0.0,1200–1800 m
2024-09-20,2024-09-27,0.0,0.0,1200–1800 m
2024-09-27,2024-10-04,0.0,0.0,1200–1800 m
2024-10-04,2024-10-11,0.0,0.0,1200–1800 m
2024-10-11,2024-10-18,0.0,0.0,1200–1800 m
2024-10-18,2024-10-25,0.0,0.0,1200–1800 m
2024-10-25,2024-11-01,0.0,0.0,1200–1800 m
2024-11-01,2024-11-08,0.0,0.0,1200–1800 m
2024-11-08,2024-11-15,0.0,0.0,1200–1800 m
2024-11-15,2024-11-22,0.0,0.0,1200–1800 m
2024-11-22,2024-11-29,0.517266046875,0.0223097376680216,1200–1800 m
2024-11-29,2024-12-06,3.3698188260230655,0.1453406316759521,1200–1800 m
2024-12-06,2024-12-13,0.0,0.0,1200–1800 m
2024-12-13,2024-12-20,0.0,0.0,1200–1800 m
2024-12-20,2024-12-27,0.0,0.0,1200–1800 m
