year,week_of_year,s2_snow_above_1200_smoothed_zscore,s2_snow_1200_1800_smoothed_zscore,s2_snow_above_1800_smoothed_zscore,modis_snow_above_1200_smoothed_zscore,modis_snow_1200_1800_smoothed_zscore,modis_snow_above_1800_smoothed_zscore,temp_1200_smoothed_zscore,temp_1200_1800_smoothed_zscore,temp_1800_smoothed_zscore,precip_1200_smoothed_zscore,precip_1200_1800_smoothed_zscore,precip_1800_smoothed_zscore
2022,33,-0.485215972,-0.348455749,-0.56845063,-0.316335659,-0.379009363,-0.665794697,1.187299251,1.151030619,1.129942528,-0.66263521,-0.674332247,-0.711627419
2022,34,-0.485215972,-0.348455749,-0.56845063,-0.316612423,-0.379117441,-0.665794697,1.732126945,1.78229517,1.727194643,-0.633289756,-0.629272724,-0.606369418
2022,35,-0.485215972,-0.348455749,-0.56845063,-0.316612423,-0.379073409,-0.665770733,1.24738208,1.300341342,1.318482617,-0.646880402,-0.64951782,-0.667454186
2022,36,-0.485215972,-0.348455749,-0.56845063,-0.316612423,-0.379021372,-0.665794697,1.00227345,1.029710906,1.068126403,-0.662572535,-0.705955054,-0.742396556
2022,37,-0.485215972,-0.348455749,-0.56845063,-0.316612423,-0.379085418,-0.665794697,0.847975147,0.838183586,0.855655189,-0.442613623,-0.441202016,-0.496873273
2022,38,-0.485215972,-0.348455749,-0.56845063,-0.316612423,-0.379117441,-0.665794697,0.878859854,0.827656041,0.795638875,-0.69759907,-0.713765444,-0.749778577
2022,39,-0.485215972,-0.348455749,-0.56845063,-0.316612423,-0.379117441,-0.665794697,0.905983066,0.906742322,0.901991237,-0.588731795,-0.615863284,-0.542271023
2022,40,-0.485215972,-0.348455749,-0.56845063,-0.316612423,-0.379057398,-0.665794697,0.389401344,0.348348606,0.336142266,-0.590440238,-0.606645309,-0.608874831
2022,41,-0.483774228,-0.346362014,-0.567811249,-0.316612423,-0.379117441,-0.665794697,0.342429862,0.276507793,0.251143584,-0.11000991,-0.068199067,0.029935554
2022,42,-0.475132863,-0.332179994,-0.565598438,-0.309248093,-0.370070937,-0.659581393,0.306531702,0.180208893,0.113108336,-0.215468238,-0.213159177,-0.027873836
2022,43,-0.484198309,-0.346522835,-0.56845063,-0.31271366,-0.367817316,-0.636905404,0.042625912,-0.057811405,-0.124557628,-0.503487544,-0.403731875,-0.31488796
2022,44,-0.458240119,-0.347331794,-0.518748183,-0.277672927,-0.377532301,-0.639099744,-0.303802171,-0.366794133,-0.4204261,0.276002434,-0.054806325,0.072820284
2022,45,-0.387573542,-0.226964614,-0.505007229,-0.218601855,-0.354908035,-0.591057046,-0.36048013,-0.460374343,-0.513214993,0.135424462,0.319048313,0.388311184
2022,46,-0.485215972,-0.348455749,-0.56845063,0.474126487,-0.30976758,-0.604582534,-0.448845329,-0.496004691,-0.489626073,0.648581967,0.509169236,0.458285378
2022,47,0.462891358,0.3788935,0.496207094,0.140433295,-0.350184639,-0.171160987,-0.641686769,-0.688653587,-0.677318387,0.724092484,0.765354711,0.580251145
2022,48,-0.388651582,-0.348455749,-0.386542339,-0.083167977,-0.345753453,-0.377788408,-0.801354015,-0.82581987,-0.836147168,-0.352072212,-0.390284867,-0.19604696
2022,49,-0.370036659,-0.348455749,-0.35147549,-0.28295551,-0.370531268,-0.452279581,-0.694610199,-0.696985311,-0.689711531,-0.30547781,-0.197753485,-0.085471077
2022,50,0.86339587,0.902062336,0.731796433,-0.282317749,-0.36719687,-0.246473754,-0.88429342,-0.860464911,-0.815972599,-0.165591633,-0.262255327,-0.183087582
2022,51,-0.465467735,-0.347591921,-0.532105593,-0.163922909,-0.177712636,1.079506773,-1.202454795,-1.177525824,-1.179201297,0.28117105,0.10484246,0.330661039
2022,52,0.05082859,-0.344505699,0.437434064,-0.198867376,-0.361064461,0.153645857,-1.12584534,-1.149071473,-1.154834168,-0.441700039,-0.430642049,-0.52891195
2023,1,0.231794236,-0.348133703,0.781935978,-0.011353727,-0.327536355,0.698567954,-1.224642028,-1.218405701,-1.214553762,0.009114025,-0.133494045,-0.057214796
2023,2,0.262390607,-0.343937264,0.83541146,-0.15577642,-0.29295149,0.861904228,-1.191936519,-1.178514764,-1.142622932,0.071987996,0.176680597,0.441169575
2023,3,-0.003595225,-0.347488636,0.337868812,-0.283653436,-0.372364586,0.214522535,-1.011858675,-1.001565161,-1.014221172,-0.676729229,-0.676238372,-0.676512294
2023,4,0.281873314,0.172621986,0.359786191,3.002678796,1.580839717,0.312052568,-1.314453514,-1.357186307,-1.39613704,3.283236953,2.933721066,3.036263631
2023,5,4.170504754,5.006262628,2.891165467,10.51744803,2.873164864,1.36937534,-1.859585306,-1.955409111,-1.984941143,5.357544584,5.844423024,5.811377746
2023,6,4.375681292,5.281374534,3.004819862,2.105289467,5.602503186,2.557215137,-1.832402056,-1.913779604,-1.957657685,-0.472655442,-0.478321685,-0.419976394
2023,7,3.718058439,3.926996736,3.109268708,0.048078341,4.011319167,2.662899488,-1.261325913,-1.193942137,-1.174230311,-0.590174724,-0.620651547,-0.677339955
2023,8,1.629784024,0.980884881,2.097344055,-0.291763826,1.306262303,1.961337107,-0.530860047,-0.559821117,-0.599800724,-0.659728656,-0.690527696,-0.728147724
2023,9,-0.332997695,-0.318423621,-0.311487438,-0.289501581,0.162367873,1.054502934,-0.744441505,-0.718390756,-0.728731761,-0.313776304,-0.29727761,-0.301310118
2023,10,0.442652436,-0.238920037,1.070832467,-0.28288331,-0.197847112,0.767951552,-0.694858733,-0.680320796,-0.698512568,0.790466153,0.875391341,1.183840716
2023,11,-0.154307812,-0.321503566,0.028183819,-0.262535137,-0.361949097,-0.158138725,-0.867112734,-0.869745336,-0.882795143,1.546803233,1.33364549,1.423313131
2023,12,0.036813591,-0.146373127,0.214523381,-0.271644284,-0.370303103,0.030841545,-0.913447215,-0.907312854,-0.89254658,0.224100473,0.535138599,0.716615184
2023,13,-0.305912765,-0.347811069,-0.2313181,-0.316612423,-0.343127565,0.068080285,-0.540492766,-0.514305443,-0.50583761,-0.678201248,-0.694159085,-0.716104112
2023,14,1.139066793,2.001864266,0.160315393,-0.20762756,0.240195829,1.017801654,-0.421460728,-0.426127257,-0.445876905,2.003064747,1.677815784,1.429070266
2023,15,0.290347838,-0.165171396,0.710776216,-0.311895401,-0.352734472,-0.026146256,-0.011080047,-0.024748214,-0.064361811,-0.437785209,-0.273815173,-0.089787173
2023,16,-0.411656191,-0.348455749,-0.429878491,-0.314374244,-0.378801213,-0.503923599,-0.319428891,-0.257239326,-0.239611018,-0.53655125,-0.539208619,-0.537390287
2023,17,-0.168273682,-0.059205546,-0.258274026,-0.301342268,-0.377848528,-0.330132544,-0.182824164,-0.216250262,-0.225897764,0.210622928,0.200188297,0.064045686
2023,18,-0.449200667,-0.348455749,-0.500604889,-0.312569261,-0.377820508,-0.583494959,0.071318966,0.090681201,0.070397656,-0.184966686,-0.012045524,0.176092479
2023,19,-0.467054152,-0.348455749,-0.534237338,-0.315685865,-0.379117441,-0.623177941,0.3751102,0.433211308,0.482651649,-0.671723494,-0.695185553,-0.727466965
2023,20,-0.478143649,-0.346366642,-0.557199757,-0.316576323,-0.379117441,-0.646815879,0.333137634,0.335296692,0.317547968,-0.470830775,-0.470329688,-0.358065033
2023,21,-0.482928944,-0.348134752,-0.564460687,-0.236254587,-0.341218192,-0.635180057,0.668826887,0.587551416,0.507804112,0.406531663,0.776145342,1.507249431
2023,22,-0.189008771,0.10690365,-0.46208304,-0.306456386,-0.379085418,-0.665657764,0.705526207,0.753674087,0.739957853,-0.615038638,-0.528321732,-0.513227189
2023,23,-0.485215972,-0.348455749,-0.56845063,-0.316143127,-0.378717153,-0.665770733,0.639033583,0.659697513,0.661667686,-0.66459638,-0.646927364,-0.646677906
2023,24,-0.485215972,-0.348455749,-0.56845063,-0.316612423,-0.379101429,-0.665794697,0.738804786,0.774186321,0.824727739,-0.64767414,-0.696859777,-0.728652635
2023,25,-0.485215972,-0.348455749,-0.56845063,-0.315986695,-0.379117441,-0.665794697,0.966225663,1.041589974,1.08783272,-0.694862079,-0.713527202,-0.749438766
2023,26,-0.485215972,-0.348455749,-0.56845063,-0.316612423,-0.379117441,-0.665794697,1.096264951,1.183828002,1.216931572,-0.691888414,-0.713557142,-0.749684453
2023,27,-0.485215972,-0.348455749,-0.56845063,-0.316612423,-0.379117441,-0.665794697,1.342546471,1.324018398,1.299328226,-0.690547667,-0.710937574,-0.74567838
2023,28,-0.485215972,-0.348455749,-0.56845063,-0.316612423,-0.379117441,-0.665794697,1.56628048,1.581128565,1.571276183,-0.69724968,-0.713723566,-0.749653124
2023,29,-0.485215972,-0.348455749,-0.56845063,-0.315649765,-0.379117441,-0.665794697,1.62268393,1.608454388,1.574851193,-0.697789604,-0.713653763,-0.749573068
2023,30,-0.485215972,-0.348455749,-0.56845063,-0.316612423,-0.379117441,-0.665794697,1.335027642,1.352035527,1.381482417,-0.692770178,-0.71009079,-0.743648137
2023,31,-0.485215972,-0.348455749,-0.56845063,-0.316119061,-0.379117441,-0.665794697,1.321133402,1.405214956,1.47241827,-0.687451232,-0.710748666,-0.748063654
2023,32,-0.458161704,-0.297069809,-0.56845063,-0.316263459,-0.375014491,-0.66050911,1.878597356,1.990935377,1.992265384,-0.629166559,-0.635978228,-0.646538486
2023,33,-0.485215972,-0.348455749,-0.56845063,-0.315806197,-0.379117441,-0.665794697,1.467418277,1.618308258,1.679731189,-0.674735852,-0.697235304,-0.72604208
2023,34,-0.479942829,-0.338762876,-0.568130523,-0.313965115,-0.378168759,-0.66534282,1.176628731,1.125423635,1.135284328,-0.533691399,-0.625819174,-0.702210135
2023,35,-0.485215972,-0.348455749,-0.56845063,-0.316612423,-0.379117441,-0.665794697,1.228347722,1.252106167,1.289140639,-0.687713237,-0.70646611,-0.736869228
2023,36,-0.485215972,-0.348455749,-0.56845063,-0.316480057,-0.377396203,-0.665154538,1.065602945,0.970165467,0.926601818,-0.625161646,-0.638886003,-0.66284972
2023,37,-0.485215972,-0.348455749,-0.56845063,-0.316612423,-0.379117441,-0.665794697,1.001482719,0.983364955,0.947454536,-0.582783092,-0.608865485,-0.531900683
2023,38,-0.485215972,-0.348455749,-0.56845063,-0.316612423,-0.379117441,-0.665794697,1.162701661,1.126645081,1.068678137,-0.696707013,-0.713847708,-0.749842004
2023,39,-0.485215972,-0.348455749,-0.56845063,-0.282197417,-0.377528298,-0.66577758,0.586211219,0.476130949,0.437612404,-0.1642013,-0.288108378,-0.305993384
2023,40,-0.485215972,-0.348455749,-0.56845063,-0.136751901,-0.340986025,-0.652947023,0.582675939,0.541759425,0.505246716,-0.279312495,-0.187882965,0.050318312
2023,41,-0.485215972,-0.348455749,-0.56845063,-0.018140463,-0.36200914,-0.6569386,0.191340354,0.121831902,0.105758672,1.094954853,0.902464224,0.6144743
2023,42,-0.485215972,-0.348455749,-0.56845063,-0.313832749,-0.377848528,-0.665589298,0.683910884,0.568598695,0.502455495,-0.662952811,-0.655902233,-0.64995254
2023,43,0.356857113,0.704569269,-0.026547904,-0.260537623,-0.37232856,-0.657975862,0.657896485,0.523796027,0.44093724,-0.427831171,-0.312199539,-0.155976831
2023,44,-0.485215972,-0.348455749,-0.56845063,-0.316612423,-0.379117441,-0.665794697,0.360753508,0.363365782,0.356825012,-0.687740351,-0.709448204,-0.743178825
2023,45,-0.484764206,-0.348455749,-0.567599592,-0.300247245,-0.37704395,-0.659999037,0.104349334,0.036765185,0.0152635,0.281179972,0.107357591,0.31031938
2023,46,0.183021882,-0.348455749,0.690377875,0.075129017,-0.338204025,-0.185347174,-0.531192829,-0.591455967,-0.58542347,3.379251052,3.323545216,3.139047686
2023,47,-0.285150071,-0.345678553,-0.194320317,0.004879085,-0.344160307,0.048344917,-0.675233557,-0.703245337,-0.672044704,0.937638187,1.042486265,0.905751136
2023,48,-0.258486906,-0.276501043,-0.212702875,-0.251572875,-0.359415275,-0.242269932,-0.414443282,-0.434571754,-0.415836376,0.213286889,0.196827784,0.294319014
2023,49,-0.426390115,-0.348455749,-0.457634301,0.619920967,-0.318357756,-0.212452923,-0.745865419,-0.770147837,-0.741419292,0.378264943,-0.033319935,-0.033018015
2023,50,-0.485215972,-0.348455749,-0.56845063,0.046887052,-0.353487013,-0.316894613,-0.864219509,-0.854510168,-0.793598434,1.129648222,1.035642664,0.54598924
2023,51,0.324219111,-0.348455749,0.956365646,0.281955982,-0.320711448,0.592140746,-0.796704089,-0.815732303,-0.785648984,1.278483979,0.742884714,0.544506001
2023,52,-0.288148318,-0.337484321,-0.208095518,0.031051336,-0.330342373,0.037506725,-0.87029171,-0.869746816,-0.849026029,-0.115790482,-0.150531137,-0.317452443
2024,1,-0.413988764,-0.259977047,-0.522026356,1.087748449,-0.276695802,-0.054611058,-0.864230582,-0.875779591,-0.857535359,2.12933177,1.513130267,1.029453256
2024,2,0.890673181,-0.113839019,1.79075914,0.171731698,0.145647852,2.177046563,-1.042345533,-1.042915646,-1.05400431,2.068005118,1.72946401,1.617364789
2024,3,0.883602312,-0.253177215,1.915635551,0.696729002,-0.060496361,1.866460138,-0.94636412,-0.928386361,-0.944656652,2.452177541,1.791431371,1.500265675
2024,4,-0.476180568,-0.348455749,-0.551429709,2.401535282,1.848636255,1.359149921,-1.618667428,-1.64863065,-1.675181182,1.922528847,1.795084137,1.851036431
2024,5,1.540107714,0.603587886,2.302617182,0.070905357,1.135299385,2.502089615,-1.125977845,-1.111780572,-1.09649748,0.751589159,0.480570259,0.352860379
2024,6,-0.484106696,-0.348455749,-0.566360973,-0.176557789,0.453521204,2.123625848,-0.989561619,-0.997513636,-0.985206663,0.663220125,0.274602102,0.372302527
2024,7,2.113838672,1.526208181,2.468352453,0.210141732,0.021042263,1.838512255,-1.128224435,-1.103216051,-1.098324534,0.464422393,0.155690175,0.029300908
2024,8,0.765642841,-0.249795685,1.690069316,-0.270489095,-0.164371044,1.444410819,-1.028352519,-1.022047069,-1.006342107,-0.533918677,-0.34513573,-0.255367933
2024,9,0.648960531,-0.288289124,1.508440869,0.003820162,-0.27645563,1.170477748,-0.88176513,-0.873005851,-0.884015567,0.617984366,0.576192909,0.198190998
2024,10,0.200391742,-0.25553453,0.630939396,-0.23076744,-0.328388968,0.852421666,-0.822766467,-0.800825731,-0.781346293,-0.15754533,-0.087687646,-0.211941561
2024,11,0.029502942,-0.053007005,0.108150428,0.000872023,-0.327396255,0.444082694,-0.833816576,-0.842873292,-0.841618061,1.73532821,1.870300614,1.756957082
2024,12,0.02366599,-0.347166153,0.38890373,-0.180721282,-0.364126663,0.321138026,-0.559343913,-0.570544524,-0.577738456,-0.322939114,-0.163538203,-0.114694534
2024,13,-0.06997423,-0.347166111,0.212503957,-0.316612423,-0.378108715,0.03323786,0.178578048,0.195323632,0.176448555,-0.613964979,-0.5061824,-0.474454559
2024,14,-0.470695254,-0.345204289,-0.544321277,-0.223968671,-0.360884332,-0.18004447,-0.4868431,-0.49848707,-0.51334608,1.276025042,1.657970839,1.929727685
2024,15,-0.390403254,-0.347811917,-0.3904807,-0.315336902,-0.378565044,-0.332480933,0.003182654,0.004703284,-0.00496038,-0.522847114,-0.455115747,-0.431029547
2024,16,-0.399865124,-0.348455749,-0.407666443,-0.316504124,-0.379117441,-0.463655232,0.505200639,0.517721303,0.526752892,-0.657323188,-0.655143181,-0.645628576
2024,17,-0.13270458,0.055735895,-0.305268518,-0.302665922,-0.376939875,-0.609022564,0.283821373,0.284842147,0.275207906,0.890347599,1.828914304,2.400535674
2024,18,-0.451848763,-0.348455749,-0.50559338,-0.087909065,-0.3789213,-0.567357488,-0.017056817,-0.083854397,-0.098302471,0.070248041,-0.034828207,-0.202960333
2024,19,-0.455518649,-0.348455749,-0.512506723,-0.31615516,-0.378781199,-0.62370513,0.029460865,0.031381911,0.047752513,0.218508746,0.356400108,0.090323391
2024,20,-0.477006019,-0.341312766,-0.560069154,-0.309284192,-0.378352891,-0.647764136,0.743179003,0.747244142,0.735264223,-0.66994106,-0.669821652,-0.684514838
2024,21,-0.485046515,-0.348455749,-0.568131407,-0.316612423,-0.379045389,-0.663223793,0.404306309,0.43952489,0.510014838,-0.514240511,-0.495594825,-0.511427146
2024,22,-0.485215972,-0.348455749,-0.56845063,-0.316612423,-0.379117441,-0.66572623,1.480623999,1.516099284,1.485369928,-0.667247058,-0.670525898,-0.657817644
2024,23,-0.485215972,-0.348455749,-0.56845063,-0.316612423,-0.379117441,-0.665794697,1.400941772,1.392058955,1.356413088,-0.605572203,-0.549374401,-0.461594522
2024,24,-0.485215972,-0.348455749,-0.56845063,-0.316612423,-0.379117441,-0.665794697,1.471892981,1.582546763,1.608574934,-0.654285405,-0.603753921,-0.567475606
2024,25,-0.485215972,-0.348455749,-0.56845063,-0.316612423,-0.379085418,-0.665794697,1.334118133,1.357059203,1.363105391,-0.636681201,-0.628061404,-0.647002805
2024,26,-0.485215972,-0.348455749,-0.56845063,-0.316612423,-0.379117441,-0.665794697,1.241868908,1.209130916,1.209757668,-0.642920878,-0.600017428,-0.599758009
2024,27,-0.485215972,-0.348455749,-0.56845063,-0.316431924,-0.379081415,-0.665722807,1.409876934,1.358815109,1.340197148,-0.644823282,-0.619208717,-0.626238166
2024,28,-0.485215972,-0.348455749,-0.56845063,-0.31619126,-0.379117441,-0.665794697,1.406855074,1.352712018,1.344146399,-0.648605101,-0.699031007,-0.734632713
2024,29,-0.485215972,-0.348455749,-0.56845063,-0.315613666,-0.379117441,-0.665794697,1.498935624,1.429518188,1.423158295,-0.692608172,-0.712592397,-0.748429628
2024,30,-0.485215972,-0.348455749,-0.56845063,-0.316612423,-0.379117441,-0.665794697,1.441649505,1.37580111,1.368900323,-0.692075894,-0.713299901,-0.749369115
2024,31,-0.485215972,-0.348455749,-0.56845063,-0.316612423,-0.379117441,-0.665794697,1.361682548,1.3674993,1.378282884,-0.697111901,-0.714020698,-0.749999906
2024,32,-0.485215972,-0.348455749,-0.56845063,-0.316612423,-0.379117441,-0.665794697,1.387866276,1.386186904,1.40209801,-0.688738386,-0.70376678,-0.742676452
2024,33,-0.485215972,-0.348455749,-0.56845063,-0.316612423,-0.379117441,-0.665794697,1.433143018,1.455283681,1.462130001,-0.674136069,-0.687647087,-0.713706636
2024,34,-0.485215972,-0.348455749,-0.56845063,-0.316612423,-0.379117441,-0.665794697,1.197849372,1.135484523,1.163782812,-0.644481556,-0.632458477,-0.630956062
2024,35,-0.485215972,-0.348455749,-0.56845063,-0.316516157,-0.378653107,-0.665794697,1.028638938,0.959806355,0.98807786,-0.610440043,-0.647344421,-0.698623797
2024,36,-0.485215972,-0.348455749,-0.56845063,-0.316612423,-0.379117441,-0.665794697,1.210179659,1.150552887,1.121427119,-0.562257506,-0.544811223,-0.545702146
2024,37,-0.485215972,-0.348455749,-0.56845063,-0.316612423,-0.37894932,-0.665794697,0.773264231,0.684291373,0.743762877,-0.558580878,-0.652512227,-0.711315021
2024,38,-0.485215972,-0.348455749,-0.56845063,-0.316612423,-0.378697139,-0.665784427,0.803553163,0.753268996,0.732723784,-0.411309759,-0.49145157,-0.547522987
2024,39,-0.485215972,-0.348455749,-0.56845063,-0.316347692,-0.379065403,-0.665794697,0.716838549,0.710955844,0.742524368,-0.504091451,-0.552947049,-0.580598362
2024,40,-0.485215972,-0.348455749,-0.56845063,-0.316612423,-0.379117441,-0.665794697,0.869225499,0.898631915,0.87470477,-0.570514774,-0.623615099,-0.617512803
2024,41,-0.485215972,-0.348455749,-0.56845063,-0.316612423,-0.379077412,-0.665794697,0.642935191,0.614486444,0.606601145,-0.537211044,-0.547532487,-0.510628683
2024,42,-0.485215972,-0.348455749,-0.56845063,-0.316612423,-0.379117441,-0.665794697,-0.130659359,-0.238093155,-0.267737307,-0.696812216,-0.712947254,-0.747884792
2024,43,-0.485046311,-0.348133501,-0.56845063,-0.314711174,-0.376323432,-0.665507139,0.049669807,-0.040698658,-0.084201213,-0.578029453,-0.521102055,-0.506230934
2024,44,-0.483690973,-0.348455749,-0.565577833,-0.308899129,-0.375258666,-0.659197983,-0.110459986,-0.210779927,-0.267055131,-0.182217163,-0.291852919,-0.327703293
2024,45,-0.485215972,-0.348455749,-0.56845063,-0.313555985,-0.377484267,-0.646490665,-0.204997423,-0.260144916,-0.293563777,-0.384790977,-0.493100173,-0.484430147
2024,46,-0.299104698,-0.348133031,-0.218173719,0.821116386,-0.194156459,-0.397551163,-0.491071649,-0.545664895,-0.577719523,0.461467348,0.072758379,-0.114531295
2024,47,-0.211548752,-0.255430221,-0.145178816,-0.033530949,-0.244784859,-0.125843242,-1.067649018,-1.090025976,-1.108261375,0.201770224,0.190197443,0.265185526
2024,48,-0.173724486,-0.340082007,0.010032848,-0.276746369,-0.352510311,-0.154972166,-0.973025021,-0.924040645,-0.895463657,-0.632689705,-0.669152828,-0.69886903
2024,49,-0.393406371,-0.348455749,-0.395499425,-0.081218596,-0.366604444,-0.44887339,-0.666009426,-0.648666138,-0.618287095,-0.547400692,-0.609108333,-0.6334935
2024,50,-0.391510224,-0.348455749,-0.391927457,-0.188254077,-0.353034688,-0.477957811,-1.109042806,-1.073040889,-1.043794244,-0.61237364,-0.665895488,-0.702521954
2024,51,-0.103006205,-0.345088326,0.14821746,0.190455386,-0.321528035,-0.060355368,-1.020444417,-1.03270437,-1.040827894,0.655528027,0.664323545,0.870005598
2024,52,1.776918343,0.55248845,2.799402524,1.075257968,0.622706844,2.000842076,-1.326826437,-1.297811241,-1.275849465,0.380069736,-0.025596439,0.066592203
2025,1,0.577753408,-0.188716401,1.275543796,-0.056526431,-0.057662323,1.261571962,-1.038371393,-0.976355449,-0.947424369,-0.672912022,-0.680174764,-0.710894673
2025,2,0.250641681,-0.323478921,0.792988077,-0.085815285,-0.309959718,0.483515774,-0.9548004,-0.979575088,-0.994477673,-0.534261039,-0.584668999,-0.555539712
2025,3,0.034403443,-0.342347616,0.404351922,-0.046346328,-0.333100356,0.180477742,-1.145141948,-1.134251281,-1.123317563,-0.262864858,-0.307033887,-0.202579958
2025,4,0.016263926,-0.345868119,0.373672302,0.423153772,-0.276391584,0.180768723,-1.15276571,-1.164156427,-1.189581755,-0.252909857,-0.038725211,0.17501963
2025,5,-0.485215972,-0.348455749,-0.56845063,1.051925556,-0.084201404,0.560731899,-1.294980269,-1.241862535,-1.218450363,1.763152,1.684309369,1.462190441
2025,6,2.797257991,2.814672004,2.477872979,2.165275063,2.334081277,2.078958531,-1.677977205,-1.710308001,-1.739389521,1.164296279,1.208148118,1.259833941
2025,7,2.027990597,1.079057917,2.750118153,0.010221834,1.632660975,2.110425574,-1.322475152,-1.346655725,-1.391426019,0.913276798,1.14437311,1.117879426
2025,8,1.601994291,1.010127858,2.015990296,0.539105869,1.259752864,1.905376298,-1.992409927,-1.97635028,-2.036221263,-0.50936016,-0.463918723,-0.429221369
2025,9,-0.478587661,-0.348455749,-0.555964197,-0.258179112,0.446055837,1.427393557,-1.035613933,-1.046351237,-1.069792021,-0.259294003,-0.104288492,-0.061369155
2025,10,0.212214761,-0.193912046,0.592094053,-0.292979181,-0.177576538,0.485278777,-0.485626669,-0.492007953,-0.529275149,-0.631813284,-0.608114647,-0.590514696
2025,11,-0.165046289,-0.344597731,0.030859588,-0.259611065,-0.366652479,-0.179274226,-0.448897189,-0.44139463,-0.475328443,1.415059795,1.372247326,1.376098915
2025,12,0.914149462,0.340803042,1.384066852,-0.283677503,0.193798471,0.730688849,-0.393372318,-0.353108599,-0.387754986,-0.655296632,-0.668878358,-0.692962684
2025,13,-0.389115108,-0.327529328,-0.408170491,-0.306961781,-0.37736418,-0.497196799,-0.411936241,-0.421233193,-0.426233693,-0.1295032,0.286075598,0.604856394
2025,14,-0.295459146,-0.268350159,-0.290435393,-0.292305321,-0.378737167,-0.585210037,-0.336005428,-0.332605712,-0.362412675,-0.182582326,-0.036036454,-0.110006001
2025,15,-0.254892053,-0.277009685,-0.205426404,-0.262258373,-0.307225753,0.035267882,-0.694057825,-0.71624683,-0.748061422,0.540417247,0.916903956,1.129887397
2025,16,-0.432887366,-0.348455749,-0.469873842,-0.299128156,-0.377136016,-0.576662038,0.293417449,0.390195423,0.39925052,-0.659421298,-0.67440706,-0.686244631
2025,17,-0.446583631,-0.285220034,-0.558392505,-0.272655074,-0.369998885,-0.645224041,-0.04001054,0.022948238,0.020689884,-0.065686488,0.044049996,0.281893922
2025,18,-0.449201735,-0.301834973,-0.546845694,-0.315373001,-0.378929305,-0.664322674,0.167915904,0.19314153,0.154389648,-0.260561723,-0.040413627,-0.063778045
2025,19,-0.470250001,-0.325845764,-0.56268242,-0.316167194,-0.377548313,-0.665781003,0.523344061,0.488494139,0.453520107,-0.447728212,-0.328476625,-0.222492552
2025,20,-0.485215972,-0.348455749,-0.56845063,-0.31622736,-0.379117441,-0.665794697,0.810997129,0.949215664,0.97142859,-0.686209417,-0.680702695,-0.689061454
2025,21,-0.485215972,-0.348455749,-0.56845063,-0.288984152,-0.378765187,-0.665647494,0.689174299,0.730794216,0.746541701,-0.667594709,-0.685933615,-0.697866812
2025,22,-0.485215972,-0.348455749,-0.56845063,-0.316612423,-0.379117441,-0.665794697,-2.441033876,1.015369355,0.903532775,-0.670660244,-0.688424941,-0.698055462
