week_start,s2_snow_above_1200_smoothed_zscore,s2_snow_1200_1800_smoothed_zscore,s2_snow_above_1800_smoothed_zscore,modis_snow_above_1200_smoothed_zscore,modis_snow_1200_1800_smoothed_zscore,modis_snow_above_1800_smoothed_zscore,temp_1200_smoothed_zscore,temp_1200_1800_smoothed_zscore,temp_1800_smoothed_zscore,precip_1200_smoothed_zscore,precip_1200_1800_smoothed_zscore,precip_1800_smoothed_zscore
10/11/2018,-0.3649804957480979,-0.20817659547024042,-0.4810804579900236,0.2707891550629235,-0.23334863683365709,-0.3866684680928277,-0.6077786288165486,-0.6896817304713216,-0.725339613010171,0.889185168078509,1.1499253638142433,1.6330204301730704
17/11/2018,0.005365891947630296,-0.15166363342709369,0.16052926967242323,-0.2659525714265733,-0.375130574292719,-0.38455628732902924,-0.49698756908457964,-0.554307783432262,-0.562214990641051,-0.1957455910461535,-0.3352877426779129,-0.28146748883445066
24/11/2018,-0.09871572235207755,-0.04928945856409598,-0.13707537036743456,-0.12275726719554513,-0.3707674373127535,-0.40625663394445616,-0.604879403984415,-0.6440073402499717,-0.642956581365908,0.219525636716009,0.012906585477230871,0.20234004646248024
01/12/2018,-0.4852159720291013,-0.34845574910837745,-0.5684506303106162,0.24979118818198703,-0.2917226061720394,-0.5066964777205449,-0.8487221855304189,-0.8998506623850461,-0.886526136069111,1.3359513871567748,0.6786778197074255,0.7305410197972054
08/12/2018,0.12188359465933132,0.3151501297415379,-0.082963277989576,0.08037550009218486,-0.35910705380574487,0.09179011286712592,-0.9637334722997062,-0.9841676374178695,-0.9478837167233689,1.6132206832587892,1.365999998264278,0.954915111594276
15/12/2018,-0.15863281464175838,-0.3481345317410162,0.04644913137711712,0.3808690410381711,-0.28243192641928716,0.30091654832852627,-1.006065018100041,-1.0244828655150742,-0.9946678203325554,0.9901059909382395,0.6715238981587007,0.7128292315588117
22/12/2018,0.49551119896850365,-0.3311889617296059,1.261920890817667,-0.09650078368024229,-0.3082584950383122,0.38096374897666124,-1.188853349079594,-1.1978429851953496,-1.156054090120417,1.6122245925186287,1.5064579397263673,1.3441923063300163
29/12/2018,1.668162540325214,1.0239619261895005,2.1269175252146297,0.12572870191123905,0.8057464450179946,2.416705478293991,-1.3315614871489052,-1.3503984645812526,-1.3426693982765063,0.809867709169906,0.6420892213421716,0.5862335998216576
05/01/2019,3.398643644662116,3.9949278208306556,2.4401796507191884,2.7863094877425856,3.2400766639914904,2.264381985156266,-1.7040678688249242,-1.782939393357266,-1.7432496521334329,4.895971162656556,5.283016413822422,4.777906617828299
12/01/2019,3.1265166525553902,3.0667157700090524,2.848152790784346,5.379095118612788,5.706217754139101,2.43488666473894,-1.6137420962700428,-1.7121662631504675,-1.666198343121785,1.2260183071035595,0.9713558116915483,0.7438118791910251
19/01/2019,4.673369824181186,5.603346888688334,3.2462721343888585,2.6316705923919184,4.987941332409737,2.410519561535184,-1.4207648432639122,-1.4987207275464227,-1.4743862355674846,-0.6686819771361815,-0.6663292029400177,-0.6846960212514728
26/01/2019,2.5912493644814525,2.4397110135800144,2.461682070032775,-0.16971088712071083,2.7516054661335194,2.164174926294178,-1.2246114528205112,-1.265277277420914,-1.2645774679229411,-0.23211066238575817,-0.2910177702548616,-0.38007572539883305
02/02/2019,2.001346378059521,1.4008174124364239,2.380802512326908,-0.26123554964013945,1.4601609517213316,1.9013641816951965,-1.0744599148833798,-1.0968576154235266,-1.0332656857992748,0.7656359799747393,0.9667477430732978,1.1474737928907754
09/02/2019,1.317798682618107,0.8674903724239735,1.6220905367136722,-0.04496250737591511,1.0330338586504904,2.0321242605198475,-1.4018622074560916,-1.400513395099027,-1.3797689748718347,1.3862602458646616,1.0363566443914072,1.0904824570367435
16/02/2019,1.891961845202149,0.8333771068033685,2.7375346126094913,-0.054913979359029405,1.0429690017553293,1.9797099984865931,-1.4596620320444382,-1.443733970895108,-1.4484018687332467,0.45182267740407556,0.2531569211944269,0.409570640711276
23/02/2019,1.7048543678972645,0.6865224462550218,2.5307123908774165,0.19420975034643082,1.3144441852243742,1.874754812040407,-1.2917543316620652,-1.3349552326473348,-1.354832746895581,3.6839741238155246,3.36223438062962,3.1262958394806595
02/03/2019,0.6530390173740949,0.44976421655329335,0.7841177923034414,-0.23508736509442313,0.8423207409684026,2.129965813858784,-1.2997071168782597,-1.3118346079605225,-1.3134093962429083,0.2978551009728188,0.27722646099421655,0.18466965178475836
09/03/2019,1.5498386802508073,0.48373403412053967,2.439820243128956,-0.12953196940412234,0.43392711676567,1.9436214902014013,-1.015703984455621,-0.9466885885020023,-0.8928232153793484,-0.011524863344094942,-0.07793852835931236,-0.16919516743167892
16/03/2019,0.8831459197853405,0.18159582038882818,1.4835650500719313,-0.20736282888028118,0.24005172549259812,1.6781816453972382,-0.8680531921057891,-0.8562397521015449,-0.879381518002863,0.6805147751546019,0.6407184495579921,0.7742830739542172
23/03/2019,-0.4852159720291013,-0.34845574910837745,-0.5684506303106162,-0.2601766263819604,-0.2961217690536742,0.36256004754038823,-0.9594352689974747,-0.9817875805994076,-1.0028723446836822,0.317238155799584,0.6365289123926859,0.6840745244059608
30/03/2019,-0.4780063665303325,-0.34845574910837745,-0.5548691534976298,-0.25034548658727557,-0.19434059108158033,1.0798080239590089,-1.0233906262944232,-1.0106569718306717,-1.0143646152183037,2.5701088277274824,2.70077537447272,3.010586772547424
06/04/2019,0.2100144400694087,-0.3144171853463889,0.7074668683544972,-0.3142298454244628,-0.2893529024177829,0.4905575171650629,-0.5660134381985418,-0.5693020919514858,-0.5811242687440219,-0.3815047058054702,-0.2601705796046606,-0.12536324679405103
13/04/2019,-0.4852159720291013,-0.34845574910837745,-0.5684506303106162,-0.3034360481223425,-0.3356421831850497,0.21944867504347654,-0.6730730118189242,-0.7055071157871925,-0.7030404381425217,0.8114075068823001,1.0665609928141162,1.0942038490008907
20/04/2019,0.212665094134115,-0.2957079398941737,0.6939042260305708,-0.29530159218451263,0.11993336357075929,1.3781047747128274,-0.8104372817003774,-0.8435306870832923,-0.8701842773845808,1.2025021115038455,1.4105979132739646,1.3034984755537131
27/04/2019,-0.016707298414402726,-0.3384581048455524,0.3042117079359108,-0.31272569306909487,-0.36162486404464234,0.06602972348692591,0.12893978066258974,0.11639229460727946,0.057860560074350156,-0.5219171399651451,-0.39590196664657246,-0.3188420337946045
04/05/2019,-0.25425543065626055,-0.2919636222373393,-0.1893957205776851,-0.31462694164627997,-0.37785653418570664,-0.24205426357758936,-0.20165781010017864,-0.18110559418093247,-0.13408281158003424,-0.5333137403824709,-0.5177120044809983,-0.4959725464531129
11/05/2019,-0.12607445400599698,-0.11963823279315289,-0.11884145692907457,-0.3126294273183513,-0.37898134289338575,-0.41109719083264257,0.7018540458814373,0.7216435747324826,0.7115256902905931,-0.6532301799498966,-0.6322528705677963,-0.6114003177965373
18/05/2019,-0.37616572301434736,-0.34845574910837745,-0.3630214388385967,-0.31578213065520255,-0.379117440744137,-0.5487107313900724,0.9118095569831415,0.8947838873703744,0.8651027185718246,-0.6495826928629462,-0.6294051021040491,-0.6562808673134821
25/05/2019,-0.42775610517310936,-0.34845574910837745,-0.46020755799338287,-0.3166124227553656,-0.379117440744137,-0.6011626498064743,1.0892265770795087,1.1328773667409475,1.144715890156554,-0.6844702697736695,-0.6880385908830161,-0.7175698688339133
01/06/2019,-0.4654328710748687,-0.34845574910837745,-0.5311831644354351,-0.31266552697488015,-0.379117440744137,-0.6282786689799711,1.2178819855463336,1.1946338674962482,1.1556927884255357,-0.5158665714343519,-0.2849832630584251,0.07671197683895124
08/06/2019,-0.4718505299807093,-0.34845574910837745,-0.5432727698428623,-0.3166124227553656,-0.37650756431208426,-0.6522897481976088,0.7987400617437543,0.7832196442315198,0.7570407198735447,-0.48294264578722396,-0.42838426630710147,-0.30963152190112003
15/06/2019,-0.48330942101978386,-0.34845574910837745,-0.5648590637082213,-0.3166124227553656,-0.3786210838766914,-0.6632854120765724,0.6879720069127799,0.6416324788280933,0.6665195591404737,-0.3910915263711061,-0.3963517015868465,-0.4269940848925337
22/06/2019,-0.4852159720291013,-0.34845574910837745,-0.5684506303106162,-0.31435017761289225,-0.379117440744137,-0.665698843905548,1.2131178714516087,1.2666509596355178,1.3132642571095265,-0.6913955285622144,-0.7052560887229679,-0.742309693866239
29/06/2019,-0.4852159720291013,-0.34845574910837745,-0.5684506303106162,-0.3162995590654491,-0.37824481334814386,-0.6655824514485478,1.0573265971760355,1.0289708718655126,1.0330145662232069,-0.693915387014381,-0.7109099524925332,-0.7473354201772604
06/07/2019,-0.4852159720291013,-0.34845574910837745,-0.5684506303106162,-0.3166124227553656,-0.379117440744137,-0.6657946965171953,1.2617270817370998,1.2188535275293568,1.1908543394427464,-0.6924782699805332,-0.7103046502830999,-0.7388689487340288
13/07/2019,-0.4852159720291013,-0.34845574910837745,-0.5684506303106162,-0.31643192447272145,-0.3786210838766914,-0.6655892980636654,1.0097855059434289,0.9386578732330167,0.9659476035005122,-0.6239815574262565,-0.6879768907851205,-0.7246686161772288
20/07/2019,-0.4852159720291013,-0.34845574910837745,-0.5684506303106162,-0.3166124227553656,-0.379117440744137,-0.6657946965171953,1.1549250745103348,1.138212629480517,1.1657413829412038,-0.6968993672176613,-0.7135753604598182,-0.7495419348592486
27/07/2019,-0.4852159720291013,-0.34845574910837745,-0.5684506303106162,-0.3132912543547132,-0.379117440744137,-0.6657946965171953,1.2687995690410345,1.285110541988655,1.308851487795541,-0.6926213476566861,-0.7134020734157578,-0.7497293773172481
03/08/2019,-0.4852159720291013,-0.34845574910837745,-0.5684506303106162,-0.31503607108694004,-0.379117440744137,-0.6657946965171953,1.1634550833250987,1.1548568696541113,1.189630283375021,-0.6790330518335924,-0.6991486369740325,-0.7290119685243677
10/08/2019,-0.4852159720291013,-0.34845574910837745,-0.5684506303106162,-0.3166124227553656,-0.37906140045265124,-0.6657946965171953,1.2711151378708612,1.2668689679150855,1.3157751702992493,-0.6922282883353212,-0.7133537022703547,-0.749472542469121
17/08/2019,-0.4852159720291013,-0.34845574910837745,-0.5684506303106162,-0.31590246284363194,-0.379073409086541,-0.6657946965171953,1.1164557201667422,1.0752354626927991,1.1057093040783665,-0.6651920761078726,-0.7058894002522892,-0.7345884689297124
24/08/2019,-0.4852159720291013,-0.34845574910837745,-0.5684506303106162,-0.3166124227553656,-0.379117440744137,-0.6657946965171953,1.3715986834035834,1.3681719840694833,1.3785497730289946,-0.649366925887595,-0.6248220846767322,-0.6301389686670773
31/08/2019,-0.4852159720291013,-0.34845574910837745,-0.5684506303106162,-0.3166124227553656,-0.379117440744137,-0.6657946965171953,1.0729755099477447,1.0614691919622556,1.1030722236323844,-0.6891587963004437,-0.7099418287021261,-0.745063159985148
07/09/2019,-0.4852159720291013,-0.34845574910837745,-0.5684506303106162,-0.3166124227553656,-0.3787731932392957,-0.6656098379090184,0.9426431209655601,0.8802615369381291,0.862685882762441,-0.6663502040885051,-0.6970582487180274,-0.7343353636751416
14/09/2019,-0.4852159720291013,-0.34845574910837745,-0.5684506303106162,-0.3166124227553656,-0.3782047845685112,-0.6656474942921655,0.9901742844393046,0.9670470321489731,0.9644163857059869,-0.48711386488226205,-0.5086706343788323,-0.5349817304049161
21/09/2019,-0.4852159720291013,-0.34845574910837745,-0.5684506303106162,-0.3166124227553656,-0.379117440744137,-0.6657946965171953,0.8085999433038528,0.8131872746287662,0.821393982577169,-0.6700206718514357,-0.6611934972520978,-0.6915799312202808
28/09/2019,-0.4852159720291013,-0.34845574910837745,-0.5684506303106162,-0.3166124227553656,-0.379117440744137,-0.6657946965171953,0.7841101652642644,0.8196493575935176,0.84838506425607,-0.5813960381334158,-0.6395702737643537,-0.7009447455641517
05/10/2019,-0.4852159720291013,-0.34845574910837745,-0.5684506303106162,-0.3154813001841289,-0.379117440744137,-0.6657946965171953,0.7222696593700578,0.7181578731289167,0.7321611706932071,-0.6789864696982659,-0.7022195428769722,-0.7376259929552698
12/10/2019,-0.4852159720291013,-0.34845574910837745,-0.5684506303106162,-0.3110771420876116,-0.37888927670023054,-0.6657946965171953,0.9388710002370098,0.7711935656652043,0.7102718877385252,-0.2831879946924468,-0.09642565617721753,-0.08082854489061432
19/10/2019,-0.47720366651941404,-0.336924505149759,-0.5647937881341611,-0.26239073864906204,-0.3481311624304555,-0.6539260892107297,0.20145391025059114,0.07403252007604007,0.02287851048627062,0.36963222919355787,0.6895836544166829,0.9971032995059835
26/10/2019,0.3807697443506922,0.4252674090536965,0.29551220022297026,-0.21525662044125213,-0.3636703346838739,-0.6546518304132019,-0.105497534792629,-0.22281812988289854,-0.2712351541788452,0.44221362922116386,0.6316191205159778,1.002734838005503
02/11/2019,-0.23423314459948008,-0.034652773162019264,-0.4068802641835065,-0.2627276687766644,-0.3712517855463093,-0.6621214875065701,0.06725544616624052,-0.10004370151343532,-0.17557329415850245,-0.3401881503032595,-0.4429516676310426,-0.40080236734417474
09/11/2019,-0.4852159720291013,-0.34845574910837745,-0.5684506303106162,-0.31462694164627997,-0.3580783141691842,-0.6603345209608605,0.17382224895698015,-0.04010304013044835,-0.13832201088731755,-0.06484448943771975,0.055303495230177184,0.056459471405532605
16/11/2019,-0.2751280160874891,-0.1271265390204418,-0.392202060422677,-0.29554225656137145,-0.37740821185382023,-0.599632431327677,-0.6447393973915699,-0.6980029143575701,-0.6625666239743009,-0.39706514156996237,-0.318588622163771,-0.3236647702901664
23/11/2019,2.2844620442121766,2.8344039929912,1.4922960985981233,-0.15545152279182273,-0.3539353354771986,-0.6390244314071403,-0.6007875607171731,-0.6636423178900462,-0.6773646485329687,-0.5134340290334395,-0.5779058824135132,-0.6187429387323534
30/11/2019,-0.22825851498744495,-0.25464420529259074,-0.17743629393449187,0.4713468135182636,-0.3336247326915611,-0.5418298831968229,-0.8526273213003421,-0.8704295004583148,-0.8306384055379946,0.6175890448665315,0.4713503013444972,0.3559712131349503
07/12/2019,-0.2039759357950553,-0.34845574910837745,-0.03864979285168585,0.8810057158074337,-0.21521159678207577,0.1464158315833852,-1.0269165335546782,-1.0606226436007262,-1.074273518953466,1.6556907425326317,1.1578344376491916,1.253207746116269
14/12/2019,-0.0007664864541881471,-0.34845574910837745,0.3441567871857494,-0.173513384275081,-0.3757670318888791,0.022906318168337384,-1.0542066401492476,-1.0315195194950937,-0.9592262091815738,-0.5386783486969289,-0.5653722903162349,-0.6154096709517403
21/12/2019,-0.10960323164026349,-0.34845574910837745,0.13912979487694033,0.022255053080767556,-0.23659096798390666,0.002749883261943013,-1.125643455405826,-1.1285067730006701,-1.095856010418817,3.756148899426037,3.370113173254883,2.836191172549885
28/12/2019,1.0913889406398831,0.4996071733265835,1.5604481427827592,0.7680619237475655,0.19455901744002216,0.6264388640977244,-1.4313647216464431,-1.499000664276162,-1.5288009515530991,1.2120882711250973,1.3809077409972366,1.3672470343064478
04/01/2020,2.3751947065827776,1.4260377433288753,3.060045445687754,0.8774198165922364,1.590018315727809,2.3897195448077295,-1.4551319725119032,-1.4590287288396242,-1.479659010796106,1.728036728676835,1.2730427613425603,1.0396767631143953
11/01/2020,3.2692199164979936,2.900116680352781,3.2822117007378226,0.2246658272379209,1.6756799041418105,2.634058121819261,-1.2735841672691561,-1.2574323468296724,-1.2000313610468885,0.06511582412660563,0.35061630084099854,0.5448939317038288
18/01/2020,2.4276713950585016,2.3877012410114995,2.2051170270418656,3.638237315385303,2.288504508806761,1.8938329050657696,-1.5866323293603661,-1.589658634065241,-1.6163927679329135,2.395288871952015,2.1128244635333653,2.344531947884135
25/01/2020,4.1242462637584065,4.632835094083866,3.1743914589590156,1.2952252080380793,3.546785179293247,2.63429433004082,-1.4683163387462301,-1.4333105504914532,-1.391863134295996,0.7442976523199248,0.7448292073165775,0.6583021145960694
01/02/2020,1.9435237206430507,0.6725475323235409,2.994178856606923,-0.25748118536114106,0.9482168774867393,2.728045030846954,-1.2372102842620305,-1.2465470543646975,-1.2592569091920314,0.7492730101203119,0.8490848231624544,0.6646391733203127
08/02/2020,0.8550942851371022,1.0119825410287797,0.6071383009716042,1.2610027336487477,0.02749490276494005,0.033634964057712324,-1.7859205401834557,-1.8158181271987726,-1.8113942698021872,2.0593126357927733,2.3083687071229377,2.350303890769101
15/02/2020,1.3276939970786439,0.515898477123323,1.9894425076583808,-0.18387398569885538,0.42010918203645814,1.8270236347476323,-1.1482831168840109,-1.1406359934008814,-1.1530574081538818,0.1167584167250378,0.4321632291267276,0.505473214846549
22/02/2020,0.8349350325933195,0.043628489855269875,1.5295821368900056,-0.14185398549929654,0.05908161277311222,1.6783528107751795,-1.0443149698636969,-0.9805418291760931,-0.9453234699494584,0.16133173023968128,-0.033614617403629504,-0.17173628449555248
29/02/2020,2.165282887716117,2.0171633193286564,2.078330696833673,-0.21047943256060356,0.5234194593905216,1.9554079381264549,-0.9280925046799566,-0.8906575897008066,-0.8567965851295934,1.4509003818258723,1.4908165648875413,1.4118183936237096
07/03/2020,0.5464899566424897,-0.18330931988423896,1.2112868314724503,-0.3061194559243189,-0.15170994077274325,1.2419050601771948,-0.4382308202032335,-0.3768378692551113,-0.367963723811136,0.38371916933395606,0.6581734758079857,0.7251859787149991
14/03/2020,0.32161570431012687,-0.29103678218249324,0.8945128328938298,0.04041318031476937,-0.19983654252515154,0.4191473214878573,-1.0848173246088406,-1.0566135052426489,-1.0519406955850663,2.4992832192510175,2.6733330590243356,2.7926560240437386
21/03/2020,0.8398550012453779,0.2998887660513239,1.2846897666415038,-0.30394144331374606,-0.0306188795058296,0.977653103095946,-0.8800410470534658,-0.8680376480773238,-0.8945154846329373,-0.17740017230959543,0.07991368283371518,0.23460098696536869
28/03/2020,-0.4852159720291013,-0.34845574910837745,-0.5684506303106162,-0.06928164265750403,-0.36871396091759545,-0.2546623053167623,-0.7076805822992248,-0.7364801032909007,-0.7570285806317344,1.2048606194876708,1.5752831981319777,1.555700759038294
04/04/2020,-0.010399806126092186,-0.2336913599405669,0.21218543630893993,-0.2581069127409741,-0.3644829189104179,-0.2492260929133394,-0.5842636509753429,-0.5363832737569728,-0.5043909198548795,0.17014901316291145,-0.017153021539193503,-0.005764737194219342
11/04/2020,-0.21073919983438796,-0.34813350136893695,-0.05171005784806005,-0.31404934714181865,-0.378689132802067,-0.037480827169433795,-0.45920355231659854,-0.4404375361723805,-0.46905176091624684,0.30827256675545994,0.4489979232932732,0.6104597259904518
18/04/2020,-0.307639645525755,-0.3394822583635152,-0.24283177234083167,-0.3166124227553656,-0.3780887011075763,-0.40448336062898194,0.07021466964514948,0.09173575397462701,0.04104372627724384,-0.46923872051568966,-0.4246820081037797,-0.24742864930107336
25/04/2020,-0.07023088135306883,0.04868388946133774,-0.18058614916548563,-0.31288212491405315,-0.3789933515272756,-0.3299168753825346,-0.44174606648187337,-0.3975644450439002,-0.38963599109412567,0.814771173897729,0.6810466775046273,0.6566927804213606
02/05/2020,0.03869689800543433,-0.14365566248070602,0.21537596235218462,-0.3143020447375205,-0.3789613285035694,-0.5143236069616194,-0.2034016314867879,-0.15455071780153148,-0.13890654711336742,0.10075945334404578,0.10122022690262748,0.07756734926234288
09/05/2020,-0.37442047540940565,-0.34845574910837745,-0.35973373608100706,-0.31563773202908724,-0.379117440744137,-0.5349319184657794,0.43929804618728185,0.48327982809091324,0.4852045617869096,-0.2571232368875133,-0.05963257849522186,-0.04012398710130039
16/05/2020,-0.4579256639409119,-0.34845574910837745,-0.517041064755011,-0.3162754926277632,-0.379117440744137,-0.6093820112552264,1.401074515739714,1.2949312239284763,1.2634582541169763,-0.6843545253516476,-0.7021085666756935,-0.7209102812402591
23/05/2020,-0.3265165591771242,-0.34845574910837745,-0.26949219267463187,-0.2829795760893384,-0.37833287666333587,-0.6054862872532772,0.09222688978442109,0.12361697318654931,0.1863734448451789,0.11460982390904392,0.13803868463903862,0.018718914660351353
30/05/2020,-0.4711624516899809,-0.34845574910837745,-0.5419765658615704,-0.3166124227553656,-0.37864510114447103,-0.650584941033311,0.2657304336649287,0.33419247481290687,0.381693170616369,-0.5879557093552382,-0.5618204981879995,-0.5404972408537821
06/06/2020,-0.4830133511085725,-0.34845574910837745,-0.5643013263070797,-0.3166124227553656,-0.379117440744137,-0.6631724429271311,0.8569652582809554,0.9145841513718057,0.9318522404507642,-0.672465370383729,-0.6661412380114895,-0.664967964456362
13/06/2020,-0.4849194695502509,-0.34845574910837745,-0.5678920780372377,-0.3166124227553656,-0.379117440744137,-0.6657570401340481,0.6371818821217824,0.6415949300238382,0.6500774629654942,-0.618845316204078,-0.6792549961713289,-0.7145390125722532
20/06/2020,-0.4852159720291013,-0.34845574910837745,-0.5684506303106162,-0.3166124227553656,-0.379117440744137,-0.6657775799794011,0.790572837827054,0.8426775784665043,0.8825124843243131,-0.6803323074594729,-0.7036400707769243,-0.7255505190203385
27/06/2020,-0.4852159720291013,-0.34845574910837745,-0.5684506303106162,-0.3166124227553656,-0.379117440744137,-0.6657946965171953,1.1310022418840269,1.1568152662874858,1.157088189395117,-0.6954501845576222,-0.7132838803780893,-0.7481300703755525
04/07/2020,-0.4852159720291013,-0.34845574910837745,-0.5684506303106162,-0.3166124227553656,-0.379117440744137,-0.6657946965171953,1.1587117112081693,1.2360006781898902,1.2862057730225038,-0.6695554462751668,-0.6556342980661733,-0.6466593538549195
11/07/2020,-0.4852159720291013,-0.34845574910837745,-0.5684506303106162,-0.3166124227553656,-0.379117440744137,-0.6657946965171953,1.215914250581968,1.2298594041568602,1.23341934394605,-0.6897171153071929,-0.7081857820901267,-0.745134387554488
18/07/2020,-0.4852159720291013,-0.34845574910837745,-0.5684506303106162,-0.3166124227553656,-0.379117440744137,-0.6657946965171953,1.3544185541464593,1.4325972758631105,1.4674541880892842,-0.696624474876424,-0.7137116994069077,-0.7497760433056541
25/07/2020,-0.4852159720291013,-0.34845574910837745,-0.5684506303106162,-0.31655225666115094,-0.37891329396801016,-0.6656919972904304,1.6678620199657372,1.7663186921715666,1.788567038388696,-0.642331321439836,-0.5616525188468041,-0.5265020064518632
01/08/2020,-0.4852159720291013,-0.34845574910837745,-0.5684506303106162,-0.3166124227553656,-0.379117440744137,-0.6657946965171953,1.317251348769303,1.2982105273755382,1.2914596766545754,-0.6861793968836555,-0.6923209688801795,-0.7166205129804464
08/08/2020,-0.4852159720291013,-0.34845574910837745,-0.5684506303106162,-0.3166124227553656,-0.37855303495131576,-0.6655002920671358,1.0925346337331387,1.0628817152782988,1.0940671007745704,-0.4505086745614203,-0.6060220976978115,-0.6989787122867003
15/08/2020,-0.4852159720291013,-0.34845574910837745,-0.5684506303106162,-0.3166124227553656,-0.379117440744137,-0.6657946965171953,1.1621298225479102,1.1499092936488964,1.1657624208935242,-0.6965714206929923,-0.7136970074488305,-0.7496667888176629
22/08/2020,-0.4852159720291013,-0.34845574910837745,-0.5684506303106162,-0.31648005734809326,-0.379117440744137,-0.6657946965171953,1.1823353138174806,1.1458178728436512,1.1127167559309248,-0.6865622658355971,-0.699378990646855,-0.7309587459065453
29/08/2020,-0.4852159720291013,-0.34845574910837745,-0.5684506303106162,-0.3166124227553656,-0.379117440744137,-0.6657946965171953,1.8773593514837525,1.8602403051792145,1.7952184353511966,-0.517610642942911,-0.4936318236498965,-0.4306552589546712
05/09/2020,-0.4852159720291013,-0.34845574910837745,-0.5684506303106162,-0.3166124227553656,-0.3791094349882105,-0.665739923596254,1.8126615650189037,1.8159685140374642,1.7387489583208744,-0.6619651546235882,-0.6393079971469025,-0.6692390187399074
12/09/2020,-0.4852159720291013,-0.34845574910837745,-0.5684506303106162,-0.3166124227553656,-0.379117440744137,-0.6657946965171953,1.378627760891435,1.3997647185985607,1.3930836019388715,-0.6714825984750707,-0.6911668274455874,-0.7040809850506137
19/09/2020,-0.4852159720291013,-0.34845574910837745,-0.5684506303106162,-0.3166124227553656,-0.37900536016116537,-0.6657946965171953,1.0984858218041642,1.0736951903976582,1.0666056768800711,-0.6732033593734359,-0.693787604866996,-0.7128204533114881
26/09/2020,-0.4852159720291013,-0.34845574910837745,-0.5684506303106162,-0.3166124227553656,-0.3788132220189284,-0.6656372243694891,1.0688311235044494,1.0143118968913414,0.9763429397975897,-0.6646953527466448,-0.7062770207333166,-0.7381258217161414
03/10/2020,-0.4852159720291013,-0.34845574910837745,-0.5684506303106162,-0.3166124227553656,-0.379029377428945,-0.6656406476770479,0.9630093822374146,0.8636357278348986,0.8109409775556641,-0.6459791619254867,-0.6378588700852191,-0.68809949629214
10/10/2020,-0.4852159720291013,-0.34845574910837745,-0.5684506303106162,-0.3166124227553656,-0.379117440744137,-0.6657946965171953,0.7138376407722523,0.7168721474068872,0.724592740074297,-0.649045750963899,-0.6873647451240484,-0.7110650136045775
17/10/2020,-0.4852159720291013,-0.34845574910837745,-0.5684506303106162,-0.3166124227553656,-0.379117440744137,-0.6657946965171953,0.7571829204833899,0.6736246513098347,0.6283901309472585,-0.6759295001145481,-0.6838907042583257,-0.7208960065058403
24/10/2020,-0.4852159720291013,-0.34845574910837745,-0.5684506303106162,-0.3141576461114051,-0.37854502919538924,-0.6657433469038129,0.8071318124844585,0.7181580961937809,0.6481783405790232,-0.6350608505493093,-0.6418357055725517,-0.6048559174026601
31/10/2020,-0.4651463941096481,-0.3378089812896028,-0.5412030323839934,0.527096716417621,-0.34610170330307705,-0.61112789811023,-0.023264121854389825,-0.07154999370804462,-0.11940202586371335,1.7387930422962812,1.6673689529098137,1.9555094642141084
07/11/2020,0.2936964977440216,0.5854518492909832,-0.027388625260645137,-0.2752662828110116,-0.3554964578828743,-0.5214783197595751,-0.21806008475036917,-0.3272320126677321,-0.38071268269978137,0.0762234195990826,0.41676388000421283,0.8559420140173096
14/11/2020,-0.27261701030943025,-0.34781105172987997,-0.1685954732172203,-0.18635282878050177,-0.37172012226801204,-0.4640044091543689,-0.5249340024011716,-0.6205370936385295,-0.6707753885104579,0.2939803044342945,0.3060384333978258,0.6290345796088307
21/11/2020,-0.3443470414643973,-0.34635699427046684,-0.3051628683475083,-0.2737380640179578,-0.3725407122504826,-0.5260415887354964,-0.6636130959947456,-0.669715159922719,-0.6729385701216897,0.3716861407658628,0.12619099144318602,0.2561620180180872
28/11/2020,0.9713208751097187,1.1460242833448029,0.6931428264926659,-0.16073410586387493,-0.3603559517302854,-0.5349832680791617,-0.8158355087483355,-0.8708978228567567,-0.9100907918063855,-0.06261825246841334,-0.14260095738434986,0.0799301612868121
05/12/2020,-0.2650016095307099,-0.34845574910837745,-0.15361014303717385,-0.21624334438637352,-0.37113570208537444,-0.3571903667037377,-0.8336457344185008,-0.8755330478511512,-0.9009045425226107,0.08481469508794501,0.012041875808650362,-0.005948171399860445
12/12/2020,-0.4852159720291013,-0.34845574910837745,-0.5684506303106162,1.926608200727327,-0.1826041528932695,0.09691138097513648,-0.7394661331256795,-0.7564948106997387,-0.7806675582880552,1.853633057515673,1.5569070886974705,2.1586688931942333
19/12/2020,-0.10462856302401805,-0.34845574910837745,0.14850109077868803,-0.07348123603369133,-0.34581349608972156,0.18635213756470262,-1.059205037622741,-1.0655445926780538,-1.0632960040163246,-0.33644533009220456,-0.5215482494197342,-0.5065156055241097
26/12/2020,-0.0679092267786395,-0.34845574910837745,0.21767308831586718,-0.2957227548440156,-0.3749144188827024,-0.08317855977226295,-1.0870720735170751,-1.0813004820010395,-1.0199678340253393,-0.6956361598875598,-0.7123674648762346,-0.7495326514710831
02/01/2021,-0.18065368228363618,-0.34845574910837745,0.00528473939782867,-0.22849316116849006,-0.3708114689703495,-0.22145622199610587,-0.7269748906155054,-0.7862064241770379,-0.8117196304562224,-0.692979583907924,-0.7005698002656598,-0.7245485400649104
