year,week_of_year,week_start,modis_snow_above_1200,modis_snow_1200_1800,modis_snow_above_1800,modis_snow_above_1200_zscore,modis_snow_1200_1800_zscore,modis_snow_above_1800_zscore,modis_snow_above_1200_smoothed_zscore,modis_snow_1200_1800_smoothed_zscore,modis_snow_above_1800_smoothed_zscore,target_modis_next_week,split
2014,28,2014-07-10,0.0,0.0,0.0,-0.5622840254193674,-0.37503898135297536,-0.6653333916143988,-0.5622840254193674,-0.37503898135297536,-0.6653333916143988,-0.562180371144586,train
2014,29,2014-07-17,0.109960050438149,0.0812736590977974,0.0286863913403516,-0.5620767168698045,-0.374737587251798,-0.6652365636040013,-0.562180371144586,-0.3748882843023867,-0.6652849776091989,-0.562180371144586,train
2014,30,2014-07-24,0.0,0.0,0.0,-0.5622840254193674,-0.37503898135297536,-0.6653333916143988,-0.562180371144586,-0.3748882843023867,-0.6652849776091989,-0.5619882379796868,train
2014,31,2014-07-31,0.313781576831521,0.259544695537975,0.0542368812935459,-0.561692450540006,-0.37407648943252564,-0.6651503205113273,-0.5619882379796868,-0.3745577353927505,-0.6652418560628619,-0.5619124682997427,train
2014,32,2014-08-07,0.0803791049224856,0.0803791049224856,0.0,-0.5621324860594794,-0.37474090460399573,-0.6653333916143988,-0.5619124682997427,-0.3744086970182607,-0.6652418560628619,-0.5621909373746812,train
2014,33,2014-08-14,0.0183719220898056,0.0183719220898056,0.0,-0.5622493886898831,-0.3749708511739404,-0.6653333916143988,-0.5621909373746812,-0.37485587788896807,-0.6653333916143988,-0.5622667070546252,train
2014,34,2014-08-21,0.0,0.0,0.0,-0.5622840254193674,-0.37503898135297536,-0.6653333916143988,-0.5622667070546252,-0.3750049162634579,-0.6653333916143988,-0.5622840254193674,train
2014,35,2014-08-28,0.0,0.0,0.0,-0.5622840254193674,-0.37503898135297536,-0.6653333916143988,-0.5622840254193674,-0.37503898135297536,-0.6653333916143988,-0.5622099470090308,train
2014,36,2014-09-04,0.0785849474530859,0.0632658161056768,0.0153191313474091,-0.5621358685986942,-0.37480436728499694,-0.6652816834371036,-0.5622099470090308,-0.37492167431898615,-0.66530753752575,-0.5622099470090308,train
2014,37,2014-09-11,0.0,0.0,0.0,-0.5622840254193674,-0.37503898135297536,-0.6653333916143988,-0.5622099470090308,-0.37492167431898615,-0.66530753752575,-0.561978178749431,train
2014,38,2014-09-18,0.324452757239814,0.248637766899209,0.0758149903406049,-0.5616723320794946,-0.37411693653420874,-0.6650774857883266,-0.561978178749431,-0.374577958943592,-0.6652054387013615,-0.5617726231406512,train
2014,39,2014-09-25,0.218060520484366,0.119112655301384,0.0989478651829822,-0.5618729142018077,-0.37459726564727286,-0.6649994031107536,-0.5617726231406512,-0.37435710109074083,-0.665038444449539,-0.5583403298019846,train
2014,40,2014-10-02,3.96554859659602,0.0,3.96554859659602,-0.5548077454021614,-0.37503898135297536,-0.6519480837104844,-0.5583403298019846,-0.3748181235001241,-0.6584737434106178,-0.5577814446250763,train
2014,41,2014-10-09,0.810945303784694,0.190889868164429,0.620055435620264,-0.5607551438479912,-0.37433108803455034,-0.6632404572520769,-0.5577814446250763,-0.37468503469376285,-0.6575942704812796,-0.5397566948286144,train
2014,42,2014-10-16,23.0868284563266,8.44080658070855,14.646021875618,-0.5187582458092377,-0.343737212233127,-0.6158972272105905,-0.5397566948286144,-0.35903415013383866,-0.6395688422313326,-0.5403533490688024,train
2014,43,2014-10-23,0.177993787954481,0.165660730105146,0.0123330578493346,-0.5619484523283672,-0.3744246474174214,-0.6652917626259527,-0.5403533490688024,-0.3590809298252742,-0.6405944949182705,-0.5421449217317111,train
2014,44,2014-10-30,21.1862660261482,5.78256740759693,15.4036986185512,-0.5223413911350552,-0.3535949892200144,-0.6133397660551526,-0.5421449217317111,-0.3640098183187179,-0.6393157643405516,-0.5260617735721687,train
2014,45,2014-11-06,17.2395552773956,0.0,17.2395552773956,-0.529782156009282,-0.37503898135297536,-0.6071430177244986,-0.5260617735721687,-0.3643169852864949,-0.6102413918898245,-0.5376302901416301,train
2014,46,2014-11-13,8.9139823393019,2.63430743885009,6.2796749004518,-0.5454784242739783,-0.36526995247485333,-0.6441369846024706,-0.5376302901416301,-0.37015446691391435,-0.6256400011634835,-0.3058330861383878,train
2014,47,2014-11-20,263.138070291406,39.94146858846,223.196601702946,-0.06618774800279728,-0.22692059762871514,0.08804414597667835,-0.3058330861383878,-0.29609527505178423,-0.27804641931289503,0.377989174540228,train
2014,48,2014-11-27,734.336358150371,70.4962476907202,663.840110459646,0.8221660970832533,-0.11361168196740745,1.5753917088416247,0.377989174540228,-0.1702661397980613,0.8317179274091526,0.3450505552661891,train
2014,49,2014-12-04,228.195640330151,4.82164371052423,223.373996619627,-0.13206498655087512,-0.3571584652243462,0.08864292456242126,0.3450505552661891,-0.23538507359587682,0.8320173167020241,-0.24979998463908165,train
2014,50,2014-12-11,103.298270150214,0.877155146930966,102.421115003283,-0.3675349827272882,-0.3717861514688892,-0.3196212847553479,-0.24979998463908165,-0.3644723083466177,-0.1154891800964622,-0.05168217788558396,train
2014,51,2014-12-18,438.36588240881,17.3345843323471,421.031298076462,0.26417062695612026,-0.3107556511556233,0.7558151392031879,-0.05168217788558396,-0.34127090131225624,0.2180969272239211,0.17571900479245445,train
2014,52,2014-12-25,344.533333245182,6.24976061418375,338.283572630998,0.08726738262878861,-0.35186245646415604,0.47650856750038323,0.17571900479245445,-0.3313090538098897,0.6161618533517866,0.009967671551778252,train
2015,1,2015-01-01,262.531118220263,51.6594873231995,210.871630897063,-0.0673320395252321,-0.18346566077289592,0.046442454527200125,0.009967671551778252,-0.267664058618526,0.2614755110137928,2.2482547184904864,train
2015,2,2015-01-08,2718.985878452,1769.35233342591,949.633545026071,4.563841476506205,6.186402476047848,2.540058519852968,2.2482547184904864,3.0014684076374762,1.2932504871900852,4.400726428449957,train
2015,3,2015-01-15,2545.9477770394,1539.22898947671,1006.71878756271,4.23761138039371,5.3330162845139295,2.7327439779957428,4.400726428449957,5.7597093802808885,2.6364012489243565,3.3319861847597485,train
2015,4,2015-01-22,1585.2291535199,769.486232901118,815.742920618786,2.426360989125787,2.478513007176392,2.0881242692735573,3.3319861847597485,3.905764645845161,2.4104341236346514,1.8329066959375997,train
2015,5,2015-01-29,955.672252472797,317.63160231,638.040650162798,1.2394524027494125,0.8028616121043514,1.4883082419728657,1.8329066959375997,1.6406873096403716,1.7882162556232126,0.8214453084136275,train
2015,6,2015-02-05,512.235826203164,81.7246409695856,430.511185233578,0.40343821407784264,-0.07197246530709651,0.7878135387692106,0.8214453084136275,0.3654445733986274,1.1380608903710392,0.9969050669176236,train
