year,week_of_year,modis_snow_above_1200_zscore,modis_snow_1200_1800_zscore,modis_snow_above_1800_zscore,modis_snow_above_1200_smoothed_zscore,modis_snow_1200_1800_smoothed_zscore,modis_snow_above_1800_smoothed_zscore,target_modis_next_week,split,temp_1200_zscore,temp_1200_1800_zscore,temp_1800_zscore,temp_1200_smoothed_zscore,temp_1200_1800_smoothed_zscore,temp_1800_smoothed_zscore,precip_1200_zscore,precip_1200_1800_zscore,precip_1800_zscore,precip_1200_smoothed_zscore,precip_1200_1800_smoothed_zscore,precip_1800_smoothed_zscore
2003,41,-0.562284025,-0.375038981,-0.665333392,-0.562173988,-0.374885664,-0.665275935,-0.562284025,train,0.539506925,0.532035221,0.55249562,0.517157427,0.516057468,0.518923442,-0.67498353,-0.674299627,-0.675444193,-0.547265681,-0.543356432,-0.55423127
2003,42,-0.562284025,-0.375038981,-0.665333392,-0.562284025,-0.375038981,-0.665333392,-0.562216906,train,0.477682109,0.472989187,0.485793865,0.508594517,0.502512204,0.519144742,-0.648967388,-0.648183424,-0.649658712,-0.661975459,-0.661241525,-0.662551453
2003,43,-0.562149787,-0.374890195,-0.665228481,-0.562216906,-0.374964588,-0.665280936,-0.553695085,train,0.335776308,0.342922679,0.323068798,0.406729208,0.407955933,0.404431332,0.937094184,0.974086176,0.863178701,0.144063398,0.162951376,0.106759995
2003,44,-0.545240383,-0.375038981,-0.634818965,-0.553695085,-0.374964588,-0.650023723,-0.509222504,train,0.063234278,0.05783833,0.072723476,0.199505293,0.200380504,0.197896137,-0.466451227,-0.478425172,-0.442312065,0.235321479,0.247830502,0.210433318
2003,45,-0.473204624,-0.33511406,-0.54218824,-0.509222504,-0.355076521,-0.588503602,-0.45539068,train,-0.363582116,-0.356052576,-0.376731478,-0.150173919,-0.149107123,-0.152004001,0.472719605,0.50706344,0.404615381,0.003134189,0.014319134,-0.018848342
2003,46,-0.437576735,-0.374383934,-0.442657421,-0.45539068,-0.354748997,-0.492422831,-0.487789104,train,-0.783969261,-0.797101278,-0.76056248,-0.573775689,-0.576576927,-0.568646979,-0.648326462,-0.64593132,-0.652184594,-0.087803429,-0.06943394,-0.123784606
2003,47,-0.538001473,-0.372584933,-0.624092329,-0.487789104,-0.373484433,-0.533374875,-0.514287692,train,-0.669414548,-0.681811455,-0.647341634,-0.726691904,-0.739456366,-0.703952057,0.790112997,0.769057722,0.830452784,0.070893267,0.061563201,0.089134095
2003,48,-0.490573911,-0.362287988,-0.548551792,-0.514287692,-0.367436461,-0.58632206,-0.452468725,train,-0.968039718,-0.966699612,-0.970078464,-0.818727133,-0.824255533,-0.808710049,0.117786159,0.078367582,0.195089589,0.453949578,0.423712652,0.512771187
2003,49,-0.414363538,-0.370124659,-0.404974031,-0.452468725,-0.366206323,-0.476762912,-0.463319792,train,-0.970569188,-0.971206768,-0.969121438,-0.969304453,-0.96895319,-0.969599951,-0.070031147,-0.07614305,-0.057929615,0.023877506,0.001112266,0.068579987
2003,50,-0.512276045,-0.373434291,-0.577261201,-0.463319792,-0.371779475,-0.491117616,-0.537280035,train,-0.771436711,-0.787612039,-0.742670307,-0.87100295,-0.879409403,-0.855895872,1.093388031,1.064397983,1.148922827,0.511678442,0.494127466,0.545496606
2003,51,-0.562284025,-0.375038981,-0.665333392,-0.537280035,-0.374236636,-0.621297296,1.067462636,train,-1.871244537,-1.88438009,-1.847468536,-1.321340624,-1.335996065,-1.295069421,2.937358636,2.939985279,2.928353784,2.015373333,2.002191631,2.038638305
2003,52,2.697209297,2.666537279,2.401901969,1.067462636,1.145749149,0.868284289,1.883448303,train,-1.480695251,-1.488625185,-1.466224488,-1.675969894,-1.686502638,-1.656846512,0.281613711,0.295278104,0.254394673,1.609486173,1.617631691,1.591374229
2004,1,1.069687308,0.617547816,1.353039806,1.883448303,1.642042547,1.877470888,1.48083916,train,-1.432553602,-1.425649077,-1.444244506,-1.456624426,-1.457137131,-1.455234497,1.597150949,1.5829921,1.622883253,0.93938233,0.939135102,0.938638963
2004,2,1.891991012,2.189552852,1.394417807,1.48083916,1.403550334,1.373728807,2.142097909,train,-1.7393319,-1.737889927,-1.741292691,-1.585942751,-1.581769502,-1.592768598,2.463499023,2.427410305,2.531189941,2.030324986,2.005201203,2.077036597
2004,3,2.392204805,1.856456478,2.593172246,2.142097909,2.023004665,1.993795026,2.042360628,train,-1.205296783,-1.217723212,-1.182992932,-1.472314342,-1.47780657,-1.462142811,-0.552135639,-0.550767373,-0.554101821,0.955681692,0.938321466,0.98854406
2004,4,1.692516451,1.587139528,1.585605329,2.042360628,1.721798003,2.089388787,2.59622847,train,-1.615282373,-1.612039424,-1.620458779,-1.410289578,-1.414881318,-1.401725856,4.700585117,4.63606353,4.821219461,2.074224739,2.042648078,2.13355882
2004,5,3.499940489,4.284581223,2.366332994,2.59622847,2.935860376,1.975969161,3.155970592,train,-1.556773442,-1.547710286,-1.572227442,-1.586027907,-1.579874855,-1.596343111,0.567465986,0.555276359,0.590676096,2.634025552,2.595669944,2.705947778
2004,6,2.812000696,2.626042502,2.644279681,3.155970592,3.455311863,2.505306337,2.567779255,train,-1.065460992,-1.070361767,-1.056467719,-1.311117217,-1.309036027,-1.31434758,-0.067904479,-0.058321037,-0.0866471,0.249780754,0.248477661,0.252014498
2004,7,2.323557814,2.520181186,1.866141876,2.567779255,2.573111844,2.255210778,2.805494618,train,-1.730317452,-1.726351115,-1.736730419,-1.397889222,-1.398356441,-1.396599069,3.863057667,3.896982375,3.791340815,1.897576594,1.919330669,1.852346857
2004,8,3.287431422,3.826268862,2.403022225,2.805494618,3.173225024,2.134582051,2.523868436,train,-1.672667383,-1.681355087,-1.65679697,-1.701492418,-1.703853101,-1.696763695,1.361222017,1.380286995,1.321978172,2.612139842,2.638634685,2.556659494
2004,9,1.76030545,1.454307394,1.827877457,2.523868436,2.640288128,2.115449841,1.175548905,train,-0.229146262,-0.229795367,-0.22792572,-0.950906823,-0.955575227,-0.942361345,-0.647557472,-0.649946174,-0.642016349,0.356832273,0.365170411,0.339980911
2004,10,0.59079236,0.230758755,0.847698728,1.175548905,0.842533074,1.337788092,0.521694804,train,-0.759477179,-0.776157451,-0.729824807,-0.49431172,-0.502976409,-0.478875264,0.025035664,0.024148205,0.026746764,-0.311260904,-0.312898984,-0.307634793
2004,11,0.452597247,0.073965712,0.742992455,0.521694804,0.152362234,0.795345591,0.425100329,train,-1.270322107,-1.263987149,-1.281063315,-1.014899643,-1.0200723,-1.005444061,-0.451834787,-0.460625986,-0.433968851,-0.213399561,-0.218238891,-0.203611043
2004,12,0.397603412,0.004750486,0.707533318,0.425100329,0.039358099,0.725262886,0.191593231,train,-0.83708632,-0.834127334,-0.842022044,-1.053704214,-1.049057242,-1.061542679,-0.179172317,-0.203318752,-0.131490099,-0.315503552,-0.331972369,-0.282729475
2004,13,-0.01441695,-0.242196751,0.194637495,0.191593231,-0.118723132,0.451085406,-0.120320308,train,-0.163816136,-0.157091022,-0.175614396,-0.500451228,-0.495609178,-0.50881822,-0.649591045,-0.651870275,-0.644262374,-0.414381681,-0.427594514,-0.387876236
2004,14,-0.226223667,-0.336499158,-0.098740204,-0.120320308,-0.289347954,0.047948645,-0.265096772,train,-0.689566154,-0.685469567,-0.696556139,-0.426691145,-0.421280294,-0.436085268,-0.185147385,-0.185605892,-0.184004155,-0.417369215,-0.418738083,-0.414133264
2004,15,-0.303969878,-0.362530501,-0.214240781,-0.265096772,-0.349514829,-0.156490492,-0.421105058,train,0.015909133,0.032306367,-0.012996148,-0.336828511,-0.3265816,-0.354776143,-0.581307679,-0.582472137,-0.578258884,-0.383227532,-0.384039014,-0.381131519
2004,16,-0.538240239,-0.370707372,-0.626228778,-0.421105058,-0.366618936,-0.420234779,-0.493075379,train,-0.473575395,-0.467680867,-0.483806342,-0.228833131,-0.21768725,-0.248401245,0.882027554,0.853759774,0.936419655,0.150359938,0.135643818,0.179080386
2004,17,-0.447910519,-0.375008374,-0.460590349,-0.493075379,-0.372857873,-0.543409563,-0.471580513,train,-0.321130121,-0.315100531,-0.331650007,-0.397352758,-0.391390699,-0.407728175,-0.121699741,-0.116069775,-0.132603389,0.380163906,0.368844999,0.401908133
2004,18,-0.495250508,-0.373619711,-0.546610419,-0.471580513,-0.374314042,-0.503600384,-0.509402042,train,-0.233140173,-0.226207042,-0.245281917,-0.277135147,-0.270653787,-0.288465962,0.268539455,0.239556465,0.325139684,0.073419857,0.061743345,0.096268147
2004,19,-0.523553575,-0.375038981,-0.595991554,-0.509402042,-0.374329346,-0.571300986,-0.527224032,train,0.469182143,0.466048065,0.47454929,0.118020985,0.119920512,0.114633686,-0.66871285,-0.669445941,-0.666397323,-0.200086698,-0.214944738,-0.17062882
2004,20,-0.530894488,-0.375038981,-0.609134504,-0.527224032,-0.375038981,-0.602563029,-0.538967109,train,-0.017610809,-0.013318159,-0.025170683,0.225785667,0.226364953,0.224689303,-0.258150827,-0.23171989,-0.309749861,-0.463431838,-0.450582916,-0.488073592
2004,21,-0.547039729,-0.375038981,-0.63804046,-0.538967109,-0.375038981,-0.623587482,-0.551306646,train,0.302963122,0.29144339,0.323165398,0.142676157,0.139062615,0.148997357,-0.611087275,-0.612540087,-0.607432898,-0.434619051,-0.422129988,-0.458591379
2004,22,-0.555573563,-0.374988901,-0.653364763,-0.551306646,-0.375013941,-0.645702612,-0.558002363,train,0.393518481,0.39775668,0.385917321,0.348240802,0.344600035,0.354541359,-0.661225521,-0.663867112,-0.655169587,-0.636156398,-0.638203599,-0.631301242
2004,23,-0.560431164,-0.375038981,-0.662016083,-0.558002363,-0.375013941,-0.657690423,-0.56133082,train,0.777306631,0.775860702,0.779595564,0.585412556,0.586808691,0.582756443,-0.68811668,-0.687436068,-0.688553693,-0.674671101,-0.67565159,-0.67186164
2004,24,-0.562230477,-0.375038981,-0.66523752,-0.56133082,-0.375038981,-0.663626801,-0.562257251,train,0.776968629,0.789457094,0.754698439,0.77713763,0.782658898,0.767147002,-0.62690861,-0.630837472,-0.61836809,-0.657512645,-0.65913677,-0.653460891
2004,25,-0.562284025,-0.375038981,-0.665333392,-0.562257251,-0.375038981,-0.665285456,-0.562284025,train,0.956500279,0.94961618,0.968314111,0.866734454,0.869536637,0.861506275,-0.654395881,-0.654997189,-0.652358041,-0.640652245,-0.64291733,-0.635363065
2004,26,-0.562284025,-0.375038981,-0.665333392,-0.562284025,-0.375038981,-0.665333392,-0.562284025,train,0.933176617,0.927419212,0.943012447,0.944838448,0.938517696,0.955663279,-0.669329526,-0.668439029,-0.670203546,-0.661862703,-0.661718109,-0.661280793
2004,27,-0.562284025,-0.375038981,-0.665333392,-0.562284025,-0.375038981,-0.665333392,-0.562284025,train,1.38126497,1.383175154,1.377437156,1.157220793,1.155297183,1.160224801,-0.657635122,-0.65862577,-0.654827992,-0.663482324,-0.663532399,-0.662515769
2004,28,-0.562284025,-0.375038981,-0.665333392,-0.562284025,-0.375038981,-0.665333392,-0.562284025,train,1.324265268,1.329099307,1.315303216,1.352765119,1.35613723,1.346370186,-0.680855166,-0.680868933,-0.679937224,-0.669245144,-0.669747351,-0.667382608
2004,29,-0.562284025,-0.375038981,-0.665333392,-0.562284025,-0.375038981,-0.665333392,-0.562284025,train,1.159527604,1.14740873,1.180499897,1.241896436,1.238254018,1.247901557,-0.615573881,-0.614515461,-0.616848208,-0.648214524,-0.647692197,-0.648392716
2004,30,-0.562284025,-0.375038981,-0.665333392,-0.562284025,-0.375038981,-0.665333392,-0.562284025,train,1.048281335,1.050142603,1.044650901,1.10390447,1.098775667,1.112575399,-0.659564638,-0.661301249,-0.655289163,-0.63756926,-0.637908355,-0.636068686
2004,31,-0.562284025,-0.375038981,-0.665333392,-0.562284025,-0.375038981,-0.665333392,-0.562284025,train,1.206399387,1.185690808,1.242495306,1.127340361,1.117916706,1.143573103,-0.673666553,-0.671847143,-0.676360211,-0.666615595,-0.666574196,-0.665824687
2004,32,-0.562284025,-0.375038981,-0.665333392,-0.562284025,-0.375038981,-0.665333392,-0.562128299,train,1.122959432,1.105465757,1.153416968,1.16467941,1.145578283,1.197956137,-0.675388001,-0.675305699,-0.674665989,-0.674527277,-0.673576421,-0.6755131
2004,33,-0.561972573,-0.374716992,-0.665068854,-0.562128299,-0.374877987,-0.665201123,-0.562116075,train,1.021467788,1.006700228,1.047154455,1.07221361,1.056082993,1.100285712,-0.667122186,-0.667108868,-0.666275434,-0.671255093,-0.671207283,-0.670470711
2004,34,-0.562259577,-0.374990892,-0.665333392,-0.562116075,-0.374853942,-0.665201123,-0.562271801,train,1.07778597,1.077747226,1.077494439,1.049626879,1.042223727,1.062324447,-0.644899199,-0.646347135,-0.641210161,-0.656010692,-0.656728002,-0.653742798
2004,35,-0.562284025,-0.375038981,-0.665333392,-0.562271801,-0.375014937,-0.665333392,-0.562236373,train,1.151182288,1.140931913,1.168864157,1.114484129,1.109339569,1.123179298,-0.686354925,-0.685356461,-0.687418821,-0.665627062,-0.665851798,-0.664314491
2004,36,-0.562188721,-0.374862475,-0.665323419,-0.562236373,-0.374950728,-0.665328405,-0.562236373,train,1.040034626,1.035090988,1.048400526,1.095608457,1.088011451,1.108632341,-0.660959873,-0.660709283,-0.660587424,-0.673657399,-0.673032872,-0.674003122
2004,37,-0.562284025,-0.375038981,-0.665333392,-0.562236373,-0.374950728,-0.665328405,-0.562284025,train,0.670352687,0.648751318,0.708201098,0.855193657,0.841921153,0.878300812,-0.686878733,-0.686147423,-0.687416988,-0.673919303,-0.673428353,-0.674002206
2004,38,-0.562284025,-0.375038981,-0.665333392,-0.562284025,-0.375038981,-0.665333392,-0.562284025,train,0.903488959,0.90573518,0.899228387,0.786920823,0.777243249,0.803714742,-0.682183252,-0.681966835,-0.681715883,-0.684530993,-0.684057129,-0.684566435
2004,39,-0.562284025,-0.375038981,-0.665333392,-0.562284025,-0.375038981,-0.665333392,-0.562284025,train,1.091980526,1.092037357,1.091515805,0.997734742,0.998886268,0.995372096,-0.642367222,-0.641661458,-0.642913522,-0.662275237,-0.661814146,-0.662314702
2004,40,-0.562284025,-0.375038981,-0.665333392,-0.562284025,-0.375038981,-0.665333392,-0.562274289,train,0.750463143,0.760763827,0.732057745,0.921221834,0.926400592,0.911786775,-0.581885013,-0.585536307,-0.573948828,-0.612126118,-0.613598882,-0.608431175
2004,41,-0.562264553,-0.37500068,-0.665333392,-0.562274289,-0.375019831,-0.665333392,-0.561655916,train,0.319510937,0.323794757,0.311854076,0.53498704,0.542279292,0.521955911,-0.20582098,-0.214956473,-0.187600412,-0.393852997,-0.40024639,-0.38077462
2004,42,-0.561047279,-0.375038981,-0.663119157,-0.561655916,-0.375019831,-0.664226274,-0.558753344,train,0.534675718,0.552714147,0.502704656,0.427093327,0.438254452,0.407279366,-0.636358029,-0.635956434,-0.636314496,-0.421089504,-0.425456453,-0.411957454
2004,43,-0.55645941,-0.371843662,-0.657813576,-0.558753344,-0.373441322,-0.660466366,-0.55705146,train,0.362151106,0.379082686,0.332188454,0.448413412,0.465898417,0.417446555,-0.573033229,-0.579637261,-0.559306492,-0.604695629,-0.607796847,-0.597810494
2004,44,-0.55764351,-0.371258148,-0.660466493,-0.55705146,-0.371550905,-0.659140034,-0.55734797,train,0.011026492,0.035372515,-0.031886823,0.186588799,0.207227601,0.150150816,0.130388191,0.086498988,0.216459915,-0.221322519,-0.246569136,-0.171423289
2004,45,-0.55705243,-0.374949051,-0.656048754,-0.55734797,-0.3731036,-0.658257624,-0.533088704,train,-0.109804057,-0.089488034,-0.145574196,-0.049388783,-0.027057759,-0.088730509,0.054387467,0.060245605,0.042805054,0.092387829,0.073372296,0.129632484
2004,46,-0.509124978,-0.320280723,-0.620000373,-0.533088704,-0.347614887,-0.638024564,0.145304875,train,-0.241817609,-0.233367856,-0.256629487,-0.175810833,-0.161427945,-0.201101841,1.988925947,2.03523019,1.895335571,1.021656707,1.047737897,0.969070313
2004,47,0.799734728,0.652378183,0.838021948,0.145304875,0.16604873,0.109010787,1.906636522,train,-1.224729232,-1.21435939,-1.242597107,-0.733273421,-0.723863623,-0.749613297,3.237896769,3.251196307,3.207526414,2.613411358,2.643213248,2.551430993
2004,48,3.013538315,3.251213062,2.436072001,1.906636522,1.951795623,1.637046975,2.413123977,train,-1.573110727,-1.582454905,-1.556116521,-1.39891998,-1.398407147,-1.399356814,3.218327026,3.235565638,3.180241993,3.228111897,3.243380973,3.193884204
2004,49,1.812709638,1.162616245,2.187199661,2.413123977,2.206914654,2.311635831,1.641579696,train,-1.179620429,-1.185825485,-1.168290262,-1.376365578,-1.384140195,-1.362203391,0.343485955,0.311036304,0.40680011,1.78090649,1.773300971,1.793521051
2004,50,1.470449754,0.433136023,2.23840579,1.641579696,0.797876134,2.212802725,1.301754359,train,-1.459126711,-1.477825271,-1.425683548,-1.31937357,-1.331825378,-1.296986905,-0.046599869,-0.068914346,-0.002690921,0.148443043,0.121060979,0.202054594
2004,51,1.133058965,0.097821042,1.939557453,1.301754359,0.265478533,2.088981621,1.169163115,train,-1.670761085,-1.678436728,-1.656675057,-1.564943898,-1.578131,-1.541179302,-0.426084994,-0.425582698,-0.42651448,-0.236342432,-0.247248522,-0.2146027
2004,52,1.205267265,0.156628842,2.015309762,1.169163115,0.127224942,1.977433608,0.900098,train,-1.10216652,-1.120042774,-1.070291835,-1.386463803,-1.399239751,-1.363483446,0.35643695,0.346507598,0.375481745,-0.034824022,-0.03953755,-0.025516367
2004,53,0.594928736,-0.238558235,1.282279963,0.900098,-0.040964696,1.648794863,1.261480925,train,-0.913366454,-0.920516845,-0.900459031,-1.007766487,-1.02027981,-0.985375433,3.203415402,3.225094308,3.156624701,1.779926176,1.785800953,1.766053223
2005,1,1.928033114,1.176634904,2.380911479,1.261480925,0.469038335,1.831595721,1.632528157,train,-1.692998239,-1.698648675,-1.682474192,-1.303182346,-1.30958276,-1.291466611,-0.676628875,-0.675863977,-0.677246542,1.263393264,1.274615166,1.239689079
2005,2,1.3370232,0.352789624,2.072654734,1.632528157,0.764712264,2.226783106,1.85445463,train,-1.41485123,-1.414896262,-1.414299516,-1.553924734,-1.556772468,-1.548386854,0.522210498,0.515818719,0.534087046,-0.077209188,-0.080022629,-0.071579748
2005,3,2.371886061,2.02217967,2.40595177,1.85445463,1.187484647,2.239303252,2.053442794,train,-1.550169472,-1.555724977,-1.539860425,-1.482510351,-1.485310619,-1.477079971,1.582468187,1.614666527,1.517127771,1.052339343,1.065242623,1.025607409
2005,4,1.734999527,0.958444599,2.233908258,2.053442794,1.490312135,2.319930014,1.913965425,train,-1.107260499,-1.105799882,-1.109465166,-1.328714986,-1.33076243,-1.324662796,1.500153429,1.513842368,1.471291714,1.541310808,1.564254448,1.494209743
2005,5,2.092931323,2.351328827,1.606925705,1.913965425,1.654886713,1.920416981,3.276363652,train,-2.050294356,-2.034990572,-2.076582639,-1.578777427,-1.570395227,-1.593023902,4.325582781,4.381928398,4.209203607,2.912868105,2.947885383,2.84024766
2005,6,4.459795981,5.916944423,2.599041176,3.276363652,4.134136625,2.102983441,3.677650383,train,-2.1009951,-2.09735825,-2.106703599,-2.075644728,-2.066174411,-2.091643119,-0.465903765,-0.464115641,-0.468807802,1.929839508,1.958906379,1.870197902
2005,7,2.895504785,3.06611194,2.393228634,3.677650383,4.491528182,2.496134905,2.00331868,train,-0.970930921,-0.958655322,-0.992242402,-1.53596301,-1.528006786,-1.549473001,-0.255388177,-0.250153029,-0.265341078,-0.360645971,-0.357134335,-0.36707444
2005,8,1.111132576,0.477141777,1.555040728,2.00331868,1.771626859,1.974134681,0.564453338,train,-0.822016248,-0.808290381,-0.845933528,-0.896473584,-0.883472852,-0.919087965,-0.414256935,-0.410384281,-0.421324654,-0.334822556,-0.330268655,-0.343332866
2005,9,0.0177741,-0.270998024,0.278486507,0.564453338,0.103071876,0.916763617,0.476851139,train,-0.658293165,-0.664570767,-0.647009182,-0.740154707,-0.736430574,-0.746471355,0.952755237,0.964330729,0.928762714,0.269249151,0.276973224,0.25371903
2005,10,0.935928179,0.500528705,1.220073076,0.476851139,0.11476534,0.749279791,0.56529773,train,-1.325804421,-1.321558214,-1.3328457,-0.992048793,-0.993064491,-0.989927441,0.471221384,0.500575172,0.41292457,0.711988311,0.732452951,0.670843642
2005,11,0.194667282,-0.244755121,0.571304288,0.56529773,0.127886792,0.895688682,0.049499633,train,-0.885725165,-0.881968218,-0.892051049,-1.105764793,-1.101763216,-1.112448375,-0.293349929,-0.268155592,-0.342472987,0.088935728,0.11620979,0.035225792
2005,12,-0.095668015,-0.345428516,0.143130292,0.049499633,-0.295091818,0.35721729,0.193073936,train,-0.606797002,-0.610198887,-0.600598633,-0.746261083,-0.746083553,-0.746324841,-0.678000372,-0.678869785,-0.675404819,-0.485675151,-0.473512689,-0.508938903
2005,13,0.481815886,0.081765116,0.78820556,0.193073936,-0.1318317,0.465667926,0.1487858,train,-0.914458427,-0.910771699,-0.92065096,-0.760627714,-0.760485293,-0.760624796,1.162206459,1.206290573,1.074060389,0.242103043,0.263710394,0.199327785
2005,14,-0.184244287,-0.352402814,-0.009105958,0.1487858,-0.135318849,0.389549801,-0.281184021,train,0.001847714,0.008509743,-0.009894664,-0.456305356,-0.451130978,-0.465272812,-0.570494221,-0.57688243,-0.557194899,0.295856119,0.314704071,0.258432745
2005,15,-0.378123756,-0.374980961,-0.33567117,-0.281184021,-0.363691888,-0.172388564,-0.423799598,train,-0.254718194,-0.263077624,-0.239899742,-0.12643524,-0.12728394,-0.124897203,-0.574586719,-0.5798787,-0.563436132,-0.57254047,-0.578380565,-0.560315515
2005,16,-0.46947544,-0.375038981,-0.499171678,-0.423799598,-0.375009971,-0.417421424,-0.470869231,train,0.098496223,0.105891554,0.085429141,-0.078110986,-0.078593035,-0.077235301,0.00648893,-0.015305655,0.049306826,-0.284048894,-0.297592178,-0.257064653
2005,17,-0.472263022,-0.375038981,-0.504162483,-0.470869231,-0.375038981,-0.50166708,-0.469621105,train,-0.437459473,-0.429748865,-0.450903299,-0.169481625,-0.161928656,-0.182737079,0.10465198,0.096412565,0.120705505,0.055570455,0.040553455,0.085006166
2005,18,-0.466979189,-0.373166972,-0.496406381,-0.469621105,-0.374102977,-0.500284432,-0.495149083,train,0.087063494,0.085037531,0.09060517,-0.175197989,-0.172355667,-0.180149064,-0.421528436,-0.43060539,-0.403140646,-0.158438228,-0.167096413,-0.141217571
2005,19,-0.523318977,-0.375038981,-0.595571536,-0.495149083,-0.374102977,-0.545988958,-0.533461672,train,0.427654101,0.448871406,0.390116031,0.257358797,0.266954468,0.240360601,-0.511119052,-0.532585301,-0.468269054,-0.466323744,-0.481595346,-0.43570485
2005,20,-0.543604367,-0.375038981,-0.631889891,-0.533461672,-0.375038981,-0.613730713,-0.547621917,train,0.59994711,0.586519759,0.623412398,0.513800605,0.517695582,0.506764215,-0.625136342,-0.63104137,-0.612714972,-0.568127697,-0.581813336,-0.540492013
2005,21,-0.551639466,-0.374850704,-0.646447062,-0.547621917,-0.374944843,-0.639168476,-0.553411063,train,0.212035978,0.217355981,0.202588737,0.405991544,0.40193787,0.413000567,-0.344793886,-0.348662071,-0.336741739,-0.484965114,-0.48985172,-0.474728355
2005,22,-0.55518266,-0.372888053,-0.654577109,-0.553411063,-0.373869379,-0.650512085,-0.558505087,train,0.499832107,0.500625025,0.498267728,0.355934043,0.358990503,0.350428233,-0.223820103,-0.244059284,-0.183757222,-0.284306994,-0.296360677,-0.260249481
2005,23,-0.561827514,-0.375038981,-0.664516067,-0.558505087,-0.373963517,-0.659546588,-0.56205577,train,0.726868363,0.710811627,0.754925542,0.613350235,0.605718326,0.626596635,-0.617208468,-0.621721265,-0.607533208,-0.420514285,-0.432890274,-0.395645215
2005,24,-0.562284025,-0.375038981,-0.665333392,-0.56205577,-0.375038981,-0.664924729,-0.562284025,train,0.865494031,0.862749049,0.870043092,0.796181197,0.786780338,0.812484317,-0.689255898,-0.688495827,-0.689847557,-0.653232183,-0.655108546,-0.648690383
2005,25,-0.562284025,-0.375038981,-0.665333392,-0.562284025,-0.375038981,-0.665333392,-0.562284025,train,0.884787997,0.877148379,0.897957366,0.875141014,0.869948714,0.884000229,-0.678229741,-0.678424883,-0.676958832,-0.683742819,-0.683460355,-0.683403194
2005,26,-0.562284025,-0.375038981,-0.665333392,-0.562284025,-0.375038981,-0.665333392,-0.562230417,train,0.903415859,0.906039086,0.898490842,0.894101928,0.891593733,0.898224104,-0.649293787,-0.644079778,-0.65868973,-0.663761764,-0.66125233,-0.667824281
2005,27,-0.562176808,-0.374828085,-0.665333392,-0.562230417,-0.374933533,-0.665333392,-0.562230417,train,1.288316549,1.285893004,1.292157922,1.095866204,1.095966045,1.095324382,-0.685123127,-0.684669538,-0.685117957,-0.667208457,-0.664374658,-0.671903844
2005,28,-0.562284025,-0.375038981,-0.665333392,-0.562230417,-0.374933533,-0.665333392,-0.562284025,train,1.209073059,1.19170751,1.239276024,1.248694804,1.238800257,1.265716973,-0.681501449,-0.68082136,-0.681946088,-0.683312288,-0.682745449,-0.683532023
2005,29,-0.562284025,-0.375038981,-0.665333392,-0.562284025,-0.375038981,-0.665333392,-0.562104611,train,1.253392193,1.24645317,1.265203713,1.231232626,1.21908034,1.252239869,-0.68556292,-0.685030832,-0.685711424,-0.683532185,-0.682926096,-0.683828756
2005,30,-0.561925197,-0.374815908,-0.664893999,-0.562104611,-0.374927445,-0.665113695,-0.562096269,train,1.192545449,1.185996367,1.203690014,1.222968821,1.216224768,1.234446864,-0.627117993,-0.628971584,-0.622655109,-0.656340457,-0.657001208,-0.654183267
2005,31,-0.56226734,-0.375006161,-0.665333392,-0.562096269,-0.374911035,-0.665113695,-0.562275683,train,1.060669696,1.045603621,1.086869405,1.126607572,1.115799994,1.145279709,-0.625784194,-0.624184295,-0.628109166,-0.626451093,-0.626577939,-0.625382137
2005,32,-0.562284025,-0.375038981,-0.665333392,-0.562275683,-0.375022571,-0.665333392,-0.562284025,train,1.408469354,1.409299229,1.406536492,1.234569525,1.227451425,1.246702948,-0.688076178,-0.687675196,-0.687963769,-0.656930186,-0.655929745,-0.658036468
2005,33,-0.562284025,-0.375038981,-0.665333392,-0.562284025,-0.375038981,-0.665333392,-0.562284025,train,1.302897972,1.275626652,1.350528443,1.355683663,1.34246294,1.378532468,-0.689103203,-0.688324642,-0.689731393,-0.68858969,-0.687999919,-0.688847581
2005,34,-0.562284025,-0.375038981,-0.665333392,-0.562284025,-0.375038981,-0.665333392,-0.562105131,train,1.082368529,1.058556473,1.123975702,1.19263325,1.167091562,1.237252072,-0.689302008,-0.688511114,-0.689954172,-0.689202605,-0.688417878,-0.689842782
2005,35,-0.561926237,-0.374443354,-0.665234963,-0.562105131,-0.374741167,-0.665284177,-0.562105131,train,0.81459862,0.817821567,0.808646255,0.948483575,0.93818902,0.966310979,-0.687309091,-0.686435637,-0.688126093,-0.688305549,-0.687473375,-0.689040132
2005,36,-0.562284025,-0.375038981,-0.665333392,-0.562105131,-0.374741167,-0.665284177,-0.562146831,train,0.831017111,0.829707417,0.833048,0.822807866,0.823764492,0.820847128,-0.688117828,-0.687337886,-0.688750022,-0.687713459,-0.686886762,-0.688438057
2005,37,-0.562009636,-0.374524464,-0.66531045,-0.562146831,-0.374781723,-0.665321921,-0.562007883,train,0.896274713,0.901843406,0.886160723,0.863645912,0.865775412,0.859604362,-0.635429771,-0.633581367,-0.638230434,-0.6617738,-0.660459627,-0.663490228
2005,38,-0.56200613,-0.374545297,-0.665285211,-0.562007883,-0.37453488,-0.66529783,-0.541087277,train,0.574172083,0.577351463,0.568376771,0.735223398,0.739597434,0.727268747,-0.640177226,-0.6394776,-0.640714328,-0.637803498,-0.636529484,-0.639472381
